,epoch 0,epoch 1,epoch 2,epoch 3,epoch 4,epoch 5,epoch 6,epoch 7,epoch 8,epoch 9
fold 0,26.124625124958346,69.01032989003666,80.47317560813062,85.60479840053316,88.13728757080973,90.13662112629123,90.30323225591471,91.80273242252582,92.16927690769744,92.93568810396535
fold 1,92.90236587804065,93.9686771076308,94.23525491502832,94.36854381872709,95.20159946684439,94.90169943352215,95.83472175941353,95.73475508163945,95.90136621126291,96.30123292235922
fold 2,94.53515494835055,95.43485504831722,96.20126624458514,94.3352215928024,96.50116627790737,96.63445518160613,96.70109963345551,96.63445518160613,96.70109963345551,96.93435521492836
fold 3,96.06797734088637,96.46784405198268,96.80106631122959,96.93435521492836,97.10096634455182,96.96767744085305,97.13428857047651,97.46751082972342,97.70076641119627,97.70076641119627
fold 4,96.2,96.89999999999999,96.76666666666667,96.93333333333334,97.13333333333334,97.2,97.76666666666667,97.83333333333334,97.8,97.73333333333333
fold 5,97.46666666666667,97.39999999999999,97.39999999999999,98.2,97.76666666666667,98.26666666666667,98.1,98.2,98.33333333333333,98.63333333333333
fold 6,97.0,97.86666666666667,98.26666666666667,98.0,98.4,98.36666666666667,98.16666666666667,98.56666666666666,98.46666666666667,98.26666666666667
fold 7,97.39999999999999,97.89999999999999,97.96666666666667,97.86666666666667,97.93333333333332,98.1,98.53333333333333,98.46666666666667,98.46666666666667,98.8
fold 8,97.89999999999999,98.33333333333333,98.23333333333333,98.4,98.26666666666667,99.1,98.8,99.06666666666666,98.86666666666667,98.83333333333333
fold 9,98.06666666666666,98.73333333333333,98.8,99.1,99.1,98.93333333333332,98.7,99.33333333333333,99.46666666666667,99.73333333333333
fold 10,98.2,98.56666666666666,98.93333333333332,99.1,99.06666666666666,98.8,98.86666666666667,99.53333333333333,99.46666666666667,99.56666666666666
fold 11,98.06666666666666,98.66666666666667,98.73333333333333,98.73333333333333,98.9,99.03333333333333,98.96666666666667,99.36666666666667,99.2,99.26666666666667
fold 12,98.26666666666667,98.53333333333333,98.83333333333333,99.1,98.93333333333332,99.06666666666666,99.4,99.43333333333332,99.1,99.53333333333333
fold 13,98.26666666666667,98.6,98.86666666666667,99.0,99.06666666666666,98.8,99.2,99.56666666666666,99.46666666666667,99.63333333333333
fold 14,98.3,98.7,98.66666666666667,99.06666666666666,99.1,99.23333333333333,99.43333333333332,99.36666666666667,99.53333333333333,99.7
fold 15,98.6,99.03333333333333,99.36666666666667,99.3,99.33333333333333,99.4,99.7,99.63333333333333,99.8,99.83333333333333
fold 16,98.56618872957652,98.89963321107035,99.09969989996665,99.49983327775925,99.3997999333111,99.66655551850617,99.6332110703568,99.76658886295432,99.66655551850617,99.76658886295432
fold 17,98.33277759253085,98.83294431477158,99.23307769256418,99.3997999333111,99.3997999333111,99.66655551850617,99.76658886295432,99.6332110703568,99.66655551850617,99.86662220740247
fold 18,98.26608869623207,98.79959986662222,98.79959986662222,99.23307769256418,99.1997332444148,99.33311103701233,99.49983327775925,99.6332110703568,99.6332110703568,99.6332110703568
fold 19,98.6328776258753,99.16638879626542,99.06635545181727,99.36645548516172,99.46648882960987,99.29976658886297,99.49983327775925,99.73324441480493,99.66655551850617,99.83327775925308
