,epoch 0,epoch 1,epoch 2,epoch 3,epoch 4,epoch 5,epoch 6,epoch 7,epoch 8,epoch 9
fold 0,2.196037517894398,1.453650735725056,0.9014041662216187,0.6766510909253901,0.547919811443849,0.46423724673011085,0.4170790924267335,0.35795501985333184,0.32667940827933223,0.2953787729144096
fold 1,0.29395950978452506,0.26755653037266297,0.24865247038277713,0.230901215699586,0.21094679683446885,0.1987258804115382,0.18548522713509472,0.1787980909374627,0.16927435635165736,0.16036630469289692
fold 2,0.1847465785050934,0.16576269763437185,0.15546983477066864,0.1465145600790327,0.1429870464585044,0.13592695309357208,0.13090307008136404,0.1224864682352001,0.12203013129871,0.11130865852941166
fold 3,0.1254411381754008,0.10958779501644048,0.10238078785213557,0.10452307032590563,0.08702362596311353,0.09207637956873937,0.08512730273333463,0.07943442225117575,0.07490690543570301,0.07247099619020116
fold 4,0.13053532022644174,0.10199292034588077,0.10358143149113114,0.0997190547260371,0.08824310378933495,0.09204474616457116,0.08217214470390569,0.08059852021661672,0.07936904027380727,0.07942602522671223
fold 5,0.11053712906485254,0.09616096993400292,0.09014080749316648,0.08801251771775159,0.07317467206581073,0.07763668312267824,0.07335311842404983,0.07034797294234688,0.06775556497953154,0.06470918614755977
fold 6,0.10160456123677167,0.0873036645183509,0.08295035695826465,0.07378881568597122,0.06291213242167776,0.06421336013485085,0.057095624032345686,0.05489826121113517,0.05488699192858555,0.0507000901482322
fold 7,0.11043109152127396,0.0902076340365139,0.09451433731751009,0.07659199397841637,0.07471026758748021,0.06755968422036279,0.06809789485890758,0.06436331236565655,0.07452652452682906,0.06222144914790988
fold 8,0.09348155053501779,0.0780612139877948,0.06484183558178219,0.06322580009529537,0.0546477740207179,0.05457362298938361,0.05237574641254138,0.05640273738483136,0.054048458723859355,0.046818864557214755
fold 9,0.08152541545304386,0.05789499803530899,0.055268809821626005,0.04989405714652755,0.04948432719842954,0.047293032536452465,0.04363138060170141,0.03969374980608171,0.035104851488193325,0.03341997542249208
fold 10,0.05709738395684822,0.04694751371968199,0.04485834753564136,0.039006955007260494,0.03435021762482145,0.03250212786211209,0.030587344646284525,0.028457716992124914,0.032072086877782235,0.02180468346288597
fold 11,0.09273364881730893,0.06057381702333011,0.05467465770938857,0.04894524441862648,0.04629988772794604,0.04976066364906728,0.039208303025754336,0.03810123306783763,0.03403845354068008,0.03470471270213073
fold 12,0.07249707375568422,0.05442629957317629,0.045285377754110165,0.040878099668771026,0.0366961428810927,0.035905202270739456,0.03135774024677548,0.030973009354519573,0.026958098660477183,0.026050012101503935
fold 13,0.07275328333489597,0.0597317644437267,0.04991469393822957,0.04662924753502011,0.04424557951702313,0.039180467976257204,0.03152354799888351,0.03293623474045572,0.027247452838558027,0.025931471031667156
fold 14,0.06948412981688637,0.04832112661097199,0.0508460247233002,0.04657849659296599,0.038102072750387544,0.03212339479095218,0.03560372804587876,0.03711177271113477,0.027944810963659125,0.02829083838415417
fold 15,0.07042393006215042,0.05699844811408018,0.05385495360771363,0.048096549273891884,0.04210867066655986,0.0357690489533442,0.037237505966120146,0.03153795309957456,0.029101940595798872,0.030420175884765657
fold 16,0.07246922496494583,0.05707914709875529,0.04860632331110537,0.040417405632747844,0.036492093682119794,0.030760484087196262,0.02727262465791269,0.02592940036821264,0.021251635659824717,0.020072547638450157
fold 17,0.05118521486557173,0.02995387708334337,0.025488628992355766,0.020861632019196722,0.019438808134079655,0.014938287881456992,0.013984491701491854,0.012969841616524553,0.011895216983446682,0.011512320305601778
fold 18,0.05783063428031958,0.036915358797308395,0.03220449738648974,0.0239407281010327,0.0215163120735352,0.0187327939318493,0.01879670810462399,0.025288382602262904,0.016522433126175944,0.015414430108979683
fold 19,0.0514075099342418,0.03705626456225714,0.035117385977752165,0.0254958561505191,0.022506206489527936,0.017857362046594393,0.02620467894700017,0.01919768837555735,0.014999933991665867,0.012878806283432905
