,weight 2216,weight 2217,weight 2218,weight 2219,weight 2220,weight 2221,weight 2222,weight 2223,weight 2224,weight 2225,weight 2226,weight 2227,weight 2228,weight 2229,weight 2230,weight 2231,weight 2232,weight 2233,weight 2254,weight 2255,weight 2256,weight 2257,weight 2258,weight 2259,weight 2260,weight 2261,weight 2262,weight 2263,weight 2264,weight 2265,weight 2266,weight 2267,weight 2268,weight 2269,weight 2270,weight 2271,weight 2272,weight 2273,weight 2274,weight 2275,weight 2276,weight 2277,weight 2278,weight 2279,weight 2280,weight 2281,weight 2282,weight 2283,weight 2284,weight 2285,weight 2286,weight 2287,weight 2288,weight 2289,weight 2290,weight 2291,weight 2292,weight 2293,weight 2294,weight 2295,weight 2296,weight 2297,weight 2298,weight 2299,weight 2300,weight 2301,weight 2302,weight 2303,weight 2304,weight 2305,weight 2306,weight 2307,weight 2308,weight 2309,weight 2310,weight 2311,weight 2312,weight 2313,weight 2314,weight 2315,weight 2316,weight 2317,weight 2318,weight 2319,weight 2320,weight 2321,weight 2322,weight 2323,weight 2324,weight 2325,weight 2326,weight 2327,weight 2328,weight 2329,weight 2330,weight 2331,weight 2332,weight 2333,weight 2334,weight 2335,weight 2336,weight 2337,weight 2338,weight 2339,weight 2340,weight 2341,weight 2342,weight 2343,weight 2344,weight 2345,weight 2346,weight 2347,weight 2348,weight 2349,weight 2350,weight 2351,weight 2352,weight 2353,weight 2354,weight 2355,weight 2356,weight 2357,weight 2358,weight 2359,weight 2360,weight 2361,weight 2362,weight 2363,weight 2364,weight 2365,weight 2366,weight 2367,weight 2368,weight 2369,weight 2370,weight 2371,weight 2372,weight 2373,weight 2374,weight 2375,weight 2376,weight 2377,weight 2378,weight 2379,weight 2380,weight 2381,weight 2382,weight 2383,weight 2384,weight 2385,weight 2386,weight 2387,weight 2388,weight 2389,weight 2390,weight 2391,weight 2392,weight 2393,weight 2394,weight 2395,weight 2396,weight 2397,weight 2398,weight 2399,weight 2400,weight 2401,weight 2402,weight 2403,weight 2404,weight 2405,weight 2406,weight 2407,weight 2408,weight 2409,weight 2410,weight 2411,weight 2412,weight 2413,weight 2414,weight 2415,bias 2454,bias 2455,bias 2456,bias 2457,bias 2458,bias 2459,bias 2460,bias 2461,bias 2462,bias 2463
weight 2216,1.0,0.31669393359681247,0.035688939401946645,0.20175325185188359,-0.016605335609075286,-0.05501616015265955,0.002329365083723783,-0.02121801334702111,-0.027428478929209514,-0.0637295497701402,-0.0610563014451664,-0.0657573314367239,-0.0740058679386173,0.0717826303745419,-0.013803602426963489,-0.040573588270805386,-0.05928978278271095,0.020105806826584655,0.01678037614937388,-0.06766318659886543,0.0013679976388812254,-0.023493163487398758,0.021097901711664598,0.0365697570431968,0.0017190425664179439,0.02029484126200823,0.04209727010411505,-0.08922695521625466,0.0232129194688798,-0.02684360154216202,0.011591632550837451,0.019531524530815993,0.05592405658853718,0.03297134329996117,-0.04925368902017121,0.009664665330480786,0.014111883492675661,-0.03064485502089932,0.01290004458048275,-0.006041253276370254,0.0017596773914004473,-0.04387932268651211,0.044543824797929586,-0.03614914439982881,-0.03340829210500486,-0.003843761321724077,-0.04157043886987718,0.04349344084347371,-0.03039089599584914,0.021384597733863666,0.05706869562599139,-0.017616259933254354,-0.07664737360356001,0.004421818267030767,0.04788410096890097,0.03798685112017403,-0.010695085893412695,-0.018128613133770916,-0.03007489175945948,-0.04770169708983337,-0.059414561557866154,-0.012015215105344788,-0.011428792656271457,0.004387850343402915,0.00425625783276468,-0.014900702489887984,0.036716390603449944,-0.028851577444614435,0.007791777300020745,-0.06699253951047236,-0.00995255246442421,0.08262042592804716,0.004013437061261098,-0.03086860790012459,-0.017910259818383102,-0.00986024558227771,0.007865207338738425,0.07795952973275753,-0.02031206502181729,0.042412455185163705,0.09074311955904363,0.056433989528347765,-0.028971547487652818,-0.10324298167891689,0.0471186449383466,0.006329327864743797,-0.028793998283238764,0.014744746098935382,-0.007715302481739438,0.010089757765312441,-0.04931076724350119,-0.01815522570660772,-0.038486984337267174,0.008230069816725766,0.0372457446582346,0.003603250465750827,-0.07513604819391707,0.019588273111927127,0.08133398587288074,0.0478516059580536,0.0414292556782334,0.02522467666192436,-0.11174557354760468,0.019296133716161484,0.06421696648628047,0.02230089367539247,-0.01463226365688227,0.016886868180565725,-0.08003490983022338,0.003924594256551559,0.0387383947216581,-0.025696811935808018,0.03991539840546859,-0.01632467050714501,-0.0048922887292828544,-0.045933703089766784,0.04558419313368092,-0.02685010701251368,-0.07364254242310898,0.015643464697441475,0.036557657537352475,-0.03828840485579135,0.07722754991041543,0.0012794192476704234,-0.02914058660451998,-0.02593448538548631,0.012353220220130511,-0.03440885931124107,-0.036078116924942914,0.13084106330924303,-0.0305896784749017,-0.06821213326889194,-0.04767817479422723,0.04135583186927042,-0.011891651498124396,0.09265758431498408,-0.01908281184573747,-0.02798048858830226,-0.013061721054460304,0.010875375387999089,-0.05659112183711812,-0.06703737914981238,0.02092951388745184,0.0922622710178793,-0.046557195224543005,0.038521287338012626,0.07617534754021989,-0.056443412866173305,-0.019513982738561246,-0.00021349793296799525,-0.012849836964647088,-0.021925159299611346,0.01257349172044734,0.054618095219742986,-0.03311053364750481,0.11129687533519513,0.00922172686621438,-0.05928759676198077,0.022720242378317875,-0.04549027106034203,0.020777131376290746,0.014398481001185987,-0.014404183384395062,-0.0655792634439588,0.03655533179064166,-0.03215047969437922,-0.057728504553150595,0.05420847975754925,0.01271891657187226,-0.02072713250759138,-0.002657076909244078,0.06890891480234793,0.04322252115050092,-0.03543701696095418,-0.03195060467540232,-0.11540029280969792,0.0472386157099873,0.10967633018879387,-0.0001624201352816563,0.007730091094116788,-0.03266498486916635,-0.01575234627778456,0.022270222082941004,0.026554883669573988,-0.01618278146769138,0.011006186482558909,-0.03815337816656034,-0.001106772955309094,-0.019680851759428086,0.04575444073161978
weight 2217,0.31669393359681247,1.0,0.3416121576818224,0.08046177263880637,0.09250658977613366,-0.05328665653166372,0.010700315824794355,0.07131953043326464,-0.08361544331403102,-0.016402913803574278,-0.08966597454645897,-0.09512504138524464,-0.019663194695764268,-0.1386090192691181,-0.06825731717635153,-0.04871925536865751,-0.1074970033907925,0.020476908474420876,-0.06768103107744422,-0.02086033449305775,0.024667196364018054,-0.03477631228175848,0.06245957790042998,0.0060147568615987294,0.01209166475920964,0.06614903777327022,0.05490528702410704,0.027392660499034143,-0.03201316452912537,-0.053711828916090165,0.004551721302130724,-0.002133824311783963,0.06484305226929533,-0.02473223628435919,-0.09105464222637011,-0.043416637498839124,-0.03381808112629606,0.05332716153813171,0.01956944447485236,0.0003446624456027695,0.050915816816202136,-0.039720977121074204,0.09536112621613041,-0.08242283948453878,-0.049428518110832126,0.02137059589783309,-0.03158916155662979,-0.014220501983934365,-0.03222513277424411,0.0036537093226698845,0.07777413522511856,-0.02291697394802874,-0.1547394146427395,0.04033315758225905,0.04110627348276493,0.004424798277341781,0.03948065160725759,0.03361765904664182,-0.02705530259145868,-0.045086719448818244,-0.04049623952965536,-0.04083686540726138,0.013193946121774847,-0.005796658797258018,0.05838863506622997,0.07566441409415703,-0.026654220262575898,0.008559685876899288,-0.03383871149004421,0.029609444169292797,0.04746539922352374,-0.009731501871183865,-0.021225894427626325,-0.01998088239009029,-0.06171160467448051,0.05412732655183374,-0.006387383087372418,0.0027944394527274576,-0.07809458873903585,-0.06339387635965675,-0.05161784838309254,0.10212095891645902,-0.001000700121139387,0.017210846058394794,0.1199883091569474,0.03938047567914643,0.053598853431608494,0.03293380604751718,-0.019121946617289384,0.026229333367273653,-0.020324090994148954,-0.040679126859419296,-0.008479592901377545,-0.008003146699121522,-0.040733871201501945,-0.003486177091142258,-0.059522993312457355,0.01202611123471132,0.09664728722541867,0.10111874849435382,-0.013034851416990243,0.050881579036063815,-0.07252711392978282,-0.04927477393438709,-0.02581254460289887,-0.003412976302151823,-0.017804615956616913,-0.03053958472098471,0.04159989616654748,0.027571944939674676,0.09252602721436028,-0.051030031639421256,-0.022708113710576273,-0.040560669276524984,0.08637491795528542,-0.022594157159555057,-0.02281638127793246,0.017174414863193866,-0.0406725480232275,-0.004163563019321123,0.08358916353862368,-0.04960758004559112,-0.017046120883041752,0.07718137346173075,0.00869375104752678,-0.06264285902083887,0.07629892813826032,0.04681850060020904,-0.0400066985837582,-0.006490072072524964,-0.03532898090392686,0.006848499093666118,-0.011262468533158147,0.07255403720998767,-0.04276567358759586,-0.02439423675802843,0.038676879645677106,-0.023820803317625858,-0.0006402624487737639,0.11242890442187164,0.0857800436969538,-0.12511621784299234,-0.021236990132295165,-0.005572998550522523,0.00045589367047424515,0.003556128852462817,-0.027485905930355492,0.020653782304280086,-0.020514408086911923,-0.04594067330913129,-0.03735173326473214,-0.0032167238081883746,-0.006447430567651207,0.05384478288486663,0.02169996257961001,0.05011093537031342,0.0803444045178329,-0.05228918477357013,0.049057127156641844,-0.11786025208399634,-0.000754741892601525,0.11608172703988394,-0.004016070602751779,-0.09736341798179797,0.0035033788909234875,-0.013215501199452247,-0.007852346386831584,-0.0679472397362996,0.016248448396520836,0.059223926284821427,-0.0560672148122364,0.07573598166138384,0.007321174014169507,0.03850355066630712,0.007616365643543924,-0.033328959992727926,-0.03156992312283257,0.02817999176615006,0.0025124698334583373,0.037132326285748675,0.0050613206794879505,0.027915202895203824,-0.02333060538863167,-0.019918329627134034,0.06931146397887165,0.01719852198454071,0.004042126149869481,-0.036688476774325435,-0.019118673547596762,-0.02834676343150649
weight 2218,0.035688939401946645,0.3416121576818224,1.0,-0.05428488754843097,0.011774397713277754,0.23760200496057884,-0.09226401709395832,0.01852867057849313,-0.10741847110145343,0.039614487447616795,-0.07538474414241632,-0.058484491647429464,-0.04566977235171363,-0.11382702924895573,-0.026785234048068682,-0.02744631845460198,-0.12358428986566437,0.03131602549191973,-0.04333865258427417,-0.028845303522024125,0.08785515471183514,-0.03430391781733512,0.04071163802864292,-0.07084268313152144,-0.020700619313956194,0.044112104775712674,0.009875154120540483,-0.05922795696848754,-0.028178298248509474,-0.0160582489262703,-0.008841886188941694,0.022240126225011807,0.07320514301653672,-0.019187890906297595,-0.06439406321795382,0.07783632421460131,0.01856306491289828,0.011049978957102725,-0.009535264218591681,-0.005695752333237596,0.062255653883896866,0.03549264801403712,0.02022635085089117,-0.0018825660901448788,-0.01775754438461239,0.057095200408713576,-0.015064723193693317,0.0025722857360996774,-0.02816451242285743,0.02986355091445206,0.05565037959994006,-0.07510658129040522,-0.09608397260124253,-0.035365849848960816,0.04341343183516044,0.0375994757624583,-0.07633788264421795,0.018886892864255826,-0.007705823850245193,-0.05554695394674112,-0.04941911756280377,-0.024161343000449656,0.07024628301278453,0.04235607339591696,-0.020540933812129653,-0.009702567245839335,0.03737646903005819,0.0347125009884489,0.03294264427819197,0.029532124584128183,-0.00022202159225257463,-0.06439308511328456,0.04722690444070184,-0.01468787741016665,-0.01006721199734877,0.024865133809836595,0.01857343758899155,-0.10779672701574888,-0.0933047665802486,-0.03762796570771196,-0.05006410172978604,0.00820676569728009,0.01999824555385336,0.07387075507881265,0.07590636967784402,-0.018971412708618452,0.03352746633145411,0.016631156243261176,-0.046072593621795194,0.0676787857991197,-0.14588164318661725,-0.08757837384287363,0.06079295131661842,0.047796319793661834,-0.07292363446501739,-0.020075908585929433,-0.028210817758737336,0.029078126431151725,0.06594567695129973,0.023296231334121988,-0.06634340861609904,0.010480553978315054,-0.04810151371637542,0.043166775816821344,-0.045997608429613736,-0.04123020100685009,0.0007022266107768199,-0.02419016420294907,0.039883397096147445,-0.005281388374360493,0.03832748015859291,0.09191443931210172,-0.10016217871487802,-0.054457824855857304,0.07289334817035255,0.0006298292068432278,0.003552078988289199,-0.01112221549746241,-0.04560010929754874,0.037278710676278554,0.05205235199604752,-0.05663276539016372,-0.030597166960329814,0.022948161518101962,0.06348120138645856,0.03829186652444137,0.02608131381407835,-0.03322375842772495,-0.08106339913191883,0.04182551501117732,-0.04588922497957969,0.0576122908270104,0.012570059493461811,0.04159329792811742,-0.06969656446193917,-0.08973359401423366,0.07488425604192274,0.031911718650921926,0.018194658195673726,0.09212827043071327,0.08242889073356406,-0.0893512590280153,-0.05415976299843104,-0.01816902713617023,-0.0203858144135274,0.05962055661984279,-0.028044780886255033,0.031142232959940133,-0.0980319959906334,-0.005465125301057216,0.05903311443511136,0.04726346594240811,0.016311172234490894,-0.046698840373842795,-0.0004168757678191211,0.005751316969118246,0.022841719724974945,0.0043528135863439375,0.032858917609300584,-0.03165153998476982,-0.006951483392312977,0.08445288686627805,-0.026676829107344733,-0.023273256449330846,0.037966541762541106,-0.043161883438653036,0.0033431268604739947,-0.04686465570781954,0.10221965085743726,0.0002935275882039488,-0.042566797166903377,-0.005890445110444464,-0.036587800356639735,0.057431953253108195,-0.03184155766520642,-0.01622925227768806,-0.030879478985238813,0.04287764910318856,0.02813113788552929,0.04346105123992236,-0.012909424956843862,-0.03631197846679798,0.05223635309144187,0.021635264702935513,0.02920076015863468,-0.024885334724471502,0.008390685355712024,-0.05043657614065377,0.007272430362253242,-0.016182499500032962
weight 2219,0.20175325185188359,0.08046177263880637,-0.05428488754843097,1.0,0.05202377350330292,-0.14661936743514264,0.2022862387535537,-0.04407935760710118,0.0005094902311146593,-0.0002807807942693532,0.03264253433079184,0.015592068950016403,-0.0815030977940527,0.04421385107760658,-0.03165171607598233,-0.07498431294404409,0.029922310848766544,-0.06702434488937328,0.01696258445392127,0.030789621786529397,0.003921257080217873,0.0572190254367557,-0.016173269587154326,0.08394845942747196,0.047568929870056266,0.016035748886616647,-0.051616636399336106,0.025312578041458294,0.0007749213346572095,-0.07905286773285207,-0.009176528123642206,-0.11438949243113175,0.008879285604122008,0.045764048645624854,-0.002049475541223018,0.042573959465994474,0.013447343824756432,-0.0035013423191099153,0.004704989115534113,-0.0028506963276999846,-0.000688198269123441,0.020472025311472363,0.07635663283920553,0.022568790601734418,-0.040104950630981594,0.026315101810644934,0.007892922082675363,-0.01104988335141079,-0.03330343664247927,-0.009428490503244924,0.04611860651471804,0.1122752723902472,-0.01753586234695831,-0.1134022661771635,-0.06897218491038094,-0.017565573458255112,-0.016807232579986172,0.0576932683912413,-0.11563080033847871,0.025400063302817143,-0.018330154434902487,-0.004466089872065461,0.010106151530898576,-0.0015161260640054986,-0.02036797411327306,0.017606048822290273,0.038338517985809076,0.03779335477557264,0.03384565907861623,0.0736344092280077,0.020054616870263987,-0.03645218126051501,0.028502637100382068,-0.030036956798036703,-0.02948555481547199,0.012497876960977506,0.012860982922309028,0.04362936177800234,0.009932961218169922,0.0011962715853690395,0.01964047329248017,-0.0038539055370778964,0.004199172538124257,-0.061571898540584626,-0.007258414969764518,-0.07445369515537104,0.023914126303234817,0.024285912454054,0.03991163517426533,-0.02668044183325368,0.045868461431272475,-0.023174600630490035,0.012286364705065,0.00399739787612936,0.03677740096425818,0.033526792463592484,0.032485178262259676,-0.0026265313467270348,0.06644194605442884,-0.024745791523735582,0.021353728712071855,0.032600692171805515,-0.027397488757689974,-0.11238193655911359,-0.0023392236418280582,0.048252851744320605,-0.023299623689812456,-0.020277818368096678,0.012813774798165868,0.03255192028278045,0.010006297364804103,0.062037829968688674,-0.014125103357796327,0.05295234182454179,0.052378447771782924,-0.012091698565188118,0.0013745534190654496,-0.026474648727725376,0.0600183321678868,0.0272494895818876,0.04411575700530522,-0.07474310309560211,-0.012080069389683232,0.019511550464913756,0.06494620612988049,-0.0779656514466002,-0.02509467159926239,0.01727929693778607,-0.028530803227012142,-0.010530687379664132,-0.03738318865551779,0.014053868612276756,0.03494249650210912,0.02113004968214717,0.03585966972553329,0.001407596567340677,0.04198186787867834,0.028484796346279314,0.01701779106261866,0.01745922853063353,0.03191006123279538,-0.011653836149384054,-0.09240710958757209,-0.04946449134891821,0.03596800093717773,0.012629487167324597,0.0343005909745312,-0.005341790631964798,0.08702696857742036,-0.057769856113888095,0.022210948835735687,-0.025983574131004765,0.13893312158794743,0.008250703842342662,0.042883905743873074,-0.0056103226149194245,-0.003502223428477236,-0.046296467644445574,-0.03685757849898639,-0.020404147266960552,-0.025220220605395364,0.05688917579592112,0.07039612530972973,-0.014704161726835982,-0.04619731293812575,0.034861259283997345,-0.005990786995667071,0.0032896779553151195,-0.0037975703787893936,0.03444627865742953,-0.015891336133392147,0.06438872603481453,-0.09275852534149873,-0.022335897404181494,-0.018900014868930774,-0.0016352766092532812,0.035908286457594286,0.030355283350018684,-0.020451825155494232,-0.0068657160277805955,-0.011175947634208786,0.05626687537928204,-0.015574177941688522,0.031382009666999174,-0.018634823750879017,0.00591446059577347,-0.0061238728851355975,0.010919373261268421,-0.05399178867758127,0.01655183922233024
weight 2220,-0.016605335609075286,0.09250658977613366,0.011774397713277754,0.05202377350330292,1.0,0.08903909569093155,0.11813898054079783,0.2681318791669023,-0.1499655131263094,0.005348036366663465,-0.04418265161595422,-0.05497481847600786,-0.023959774336814312,-0.0908876338574931,-0.05724611772636789,-0.05628326009501577,-0.09988388452166594,-0.008569912863690627,-0.015057255758999978,0.11281381008114504,0.060840072713464796,0.05257084773561391,0.048733056411553656,0.06296875946786759,-0.05612654636590222,-0.0562407367748599,-0.03676332907604599,-0.022706112863644,-0.00499923743886656,-0.009630280599659561,-0.10693442108993792,-0.08156919972035116,-0.032373905596215204,-0.02999128991072053,-0.10818316416341518,-0.0225053396698316,0.007184951852322528,0.07682533193222404,-0.03244484079514115,-0.007936343747128904,-0.026344854993718834,-0.045978544548623476,-0.044935954442421634,-0.038374574771684114,0.0616782149587445,-0.028999756905393546,-0.0037795696703124535,-0.01929711888825009,0.02263477125313515,0.009928739333588133,0.010995384648884157,-0.01799671939798259,0.007953938824266746,0.05150270030348266,0.04033136138982311,-0.003447646892627505,-0.012261525992440929,-0.03679151788000356,-0.08389543748719308,-0.0003217574916595277,-0.06543293537984063,0.06037823726011016,-0.07171314794005887,-0.028558652572255067,0.0018780547626406701,-0.027260943224570768,-0.03500052561149611,0.029251220032326622,-0.005992679211795026,0.10708691256093009,0.02012277364170459,0.004772143985249348,-0.005699040690972341,-0.016153391265680512,0.09674642016446104,0.004949951436390025,-0.04856508526931531,0.018650152600551813,-0.10943245859718262,-0.008435926839008836,-0.0364327510460755,0.07886932632252273,-0.02890073320341296,-0.06636738881766661,0.06819203154887876,-0.008035196313123707,0.02078254674853555,-0.030085466379081986,0.030423550475984742,0.03950209241804789,0.06445275775634617,0.09006970800086171,-0.022954208598179666,-0.016716917301753217,-0.03192195154567865,-0.039971386809502546,-0.02348288245520393,0.01821094906666011,0.038264921050519124,0.017668463282794037,-0.05688789640019968,-0.03206975170741917,-0.07980123593599803,-0.029091324992861205,0.0025272085637620054,0.048745031588274444,0.0208075359490751,0.007357022727231967,0.04983494874454867,-0.07830625753168398,0.08606656944387354,-0.03049677304834166,0.05050256408892465,0.001618710644497289,0.015188083239154942,-0.05592192826576842,0.033335861659281686,-0.009047112183104614,0.018048231676548957,-0.04486860752355475,0.05886802919863892,-0.00631313403594428,0.10328088992359558,0.0093604474944292,-0.09497566519432042,-0.013860287226257437,-0.010170259505164295,0.040448090428537316,-0.05104230149622083,-0.028524000450819022,-0.010315247684839303,0.0681574123126076,-0.043464881756905924,-0.017623926059763897,-0.028806901864691387,0.058382222565804706,0.04500029436331505,-0.030888474369950472,0.024422052285067237,0.06710399623704676,0.04081407375702217,-0.006339647121107898,0.055430063402391636,0.07762417144799592,-0.05241667989252308,-0.03745301502976794,-0.028126214083217062,-0.020632516005347983,-0.015116850788631292,-0.09504165230413941,-0.0235221676414729,-0.04958790013691229,-0.03853856400796393,0.05397405966048399,0.05618111469027172,-0.028029832486283112,0.01759749855165527,0.00816662572945537,0.003178222911243478,-0.015301545452620744,0.018807694050078292,0.034950634010067136,-0.04266768864555959,-0.015313271334957959,0.0682740775157228,0.06573686974923328,-0.0037820122822194457,-0.06087946540404765,-0.04750860588773099,0.027483720524962507,-0.039863488601853236,-0.025091380968872774,-0.02283195583255191,-0.005242344986551011,-0.007012683382586212,0.04489883969657316,-0.04239468543391551,0.006706424895333339,0.08776654397207997,-0.10081923911644931,-0.010362336960916645,0.015033738547359224,-0.01692063541400373,0.01510365825562409,-0.0042086807201025395,0.015582465111306948,-0.02175769584979409,-0.01656370982839981,0.0034436438205374784,0.03783910501266404
weight 2221,-0.05501616015265955,-0.05328665653166372,0.23760200496057884,-0.14661936743514264,0.08903909569093155,1.0,-0.017837680452666434,0.05554595856871731,0.16572767759384657,-0.05782269843540913,-0.06616169828844543,-0.051931823146823965,-0.012504627528817919,0.006001791337241841,0.016483764210042405,0.0015502376086497646,-0.06346637446803764,-0.031057331639511923,-0.03289913638603179,-0.11434165222389939,0.06281053399866057,-0.03144289827997126,0.08771894191293449,0.003597541332334494,-0.02591058967274599,-0.0293490719899047,0.012050312766242037,0.011722731823471224,0.04871435691805906,-0.08811968439046049,0.019824212248563833,-0.008495241038866157,-0.009327074539130266,0.06923441183794767,-0.03350629304941982,-0.04075621199315862,-0.005756323147394914,-0.020097589207999495,-0.00996376228199768,0.005887995580130724,-0.04584499593351324,0.06197620326159112,0.037474794873851615,-0.02326184101475484,0.03413350161294794,0.012008026825297544,-0.009577820307907652,0.014373823720147462,-0.0805460444617541,0.045001610906000584,-0.12266317152279932,-0.005411305329800059,-0.01071994433314381,-0.03979475851011976,0.02723657940246392,-0.00039009606100731155,0.02229084218265153,-0.005673604893006868,-0.07917596626721504,-0.08685641951241573,-0.08120748912930012,-0.011812525275482797,0.03130445403133754,-0.05211736643499208,0.031423668979606356,0.02299317920225495,1.529150344035686e-05,-0.03979951338045294,0.04577194770871124,0.1161836771468547,0.01248621361947447,-0.004438251833400287,0.004939988418003179,-0.01849024729076317,0.060982834625581385,0.06001103243980353,-0.004359250027544632,-0.029599022518036533,-0.025964389799502264,0.010594982437477514,-0.0714414958524184,-0.03551737185656602,-0.0001318929019113321,0.04508152620969232,0.06844826114054446,0.017547531486077808,-0.09852807854990277,0.06371660956637504,-0.002054136553875498,0.12057343356949954,-0.09136157832988007,0.0004911209178940666,0.03580030389305966,-0.03757669036539099,-0.07185065897371042,0.05955755835394106,-0.008642157686436665,0.03051568445903456,0.04426432345723392,0.11968233651786271,-0.02092254871374897,0.02247504274107779,-0.06157554108323403,0.0065949065990840074,0.0012240681723810587,0.05055271954314488,0.0002373703847517667,0.007461139632953085,-0.03392980214513531,-0.07928706320325386,-0.02172611290524615,0.02336102479715132,-0.06582988890636775,-0.03979709779198167,0.08897906890382594,-0.040338064763552,-0.0083434943103545,0.011311462405340146,-0.0016009652395926463,0.005525336835573301,0.00305964063707775,-0.027518879436270544,0.03292259459563706,0.026068729314660553,-0.011769289431550966,-0.05403194045124411,0.01781698449343871,0.01640651406756285,-0.04619528117072246,0.06650029104029109,-0.019657297858578397,-0.04049894717439039,0.004753265337038778,-0.026018087219290015,-0.12881948610339597,-0.022443132175535563,0.03392647544941663,0.04430263015456411,-0.11497027733021319,0.006627035956160861,0.0619204278538233,-0.022336141970106672,0.05748018284365466,-0.03456901548671467,0.027301563672412148,-0.03748785493880863,0.09219497375575052,0.04029145669331952,-0.04615274461006789,-0.009604856073025149,0.024739239842468386,-0.0728478248262714,-0.024354646257268013,0.07617261892790986,-0.048709320425825986,-0.11371246288374216,-0.019124923436802735,0.014955949148996351,0.10925729070900096,0.04153565263414137,-0.020505971076815423,0.038202844057715936,-0.07225862327597396,0.04706745816307149,-0.005973955305710211,-0.03491371578854908,-0.06679843335804775,-0.02798709665576358,0.06443444018496895,-0.0754756193160317,0.10003677803562874,0.0800600877763835,0.021161988916218503,-0.06300058663276872,-0.07085801465446478,0.015634850823614772,-0.0020569820606137867,-0.06505421551356877,-0.017215112344365957,-0.021324965666546444,0.00967764738665684,-0.00488085443268029,-0.0038424996673678442,0.012467001522000238,-0.015256351123986931,0.020590802169353682,0.012504987702545335,-0.024422286734909638,-0.011549043122910259,0.006781546877590913
weight 2222,0.002329365083723783,0.010700315824794355,-0.09226401709395832,0.2022862387535537,0.11813898054079783,-0.017837680452666434,1.0,0.30470745505875607,-0.04229325029567531,0.005882096513956285,-0.013982082188988231,0.01082769825963342,-0.07343017266145506,0.0345079739981562,-0.031527418473814656,-0.11793974455000245,-0.0003395402401494077,-0.04865926098247839,0.05943809168327816,0.06054869045936282,-0.015615945941630575,-0.055112088503737625,0.0017433673789064674,0.08036933699618523,-0.09803797540402873,0.00980243486362671,0.015601920157072196,0.08881186009876164,-0.04081477293431946,0.012372112030913957,0.03935267515030595,-0.05711775852792086,0.011247463249009826,-0.0897524959796447,-0.03603846815588227,0.036334132359928814,-0.04008874753337041,-0.012303431697270441,0.003346821291078233,-0.0016465197279988961,-0.03284186795924283,0.03434811585030769,-0.009833189322467866,0.053165351470652135,-0.013752105594913862,-0.02608643861905091,0.016829635208828284,-0.00144049564110181,0.014971047445355667,0.014425063642276642,-0.029636613409966768,0.04195618541463384,-0.04573215689243687,-0.021921823084555207,-0.00977127692591056,-0.04452852413106838,0.04582145014463831,0.07277661899425418,-0.02774570258977863,0.06433462273516895,-0.11485137120402335,0.000551799241295618,0.03836078407329862,0.08422418885008151,-0.06930640718794781,-0.04894660279600764,-0.056857004288128815,0.0024866968496708407,0.04617128031877391,0.10335503777365762,0.011353326537194968,0.02213369227901517,0.03837505221967247,0.014770624619458305,0.019560534438149514,0.06149379876336537,-0.06684860479772296,-0.03495129115482486,-0.0665139651878344,-0.047675401241355095,0.005473419154568136,0.03826580332368589,-0.01699932762928353,0.04442441132148598,0.0389887572249412,0.040631791007326945,-0.01180973798663183,-0.043250593943449454,0.02869391480176149,-0.0006680245089318235,0.010137599377808986,0.03280322361010294,-0.006388085031412265,0.0705437331651442,-0.011743775209791248,-0.00576422281613388,-0.031051961590722387,0.0405992007495796,0.05722504739428043,0.012107059798783508,0.053352335536472985,0.05018540665138424,-0.020617988706100564,-0.15444522635653468,0.1107714807840583,-0.00748793213576135,-0.015871474343500985,0.05334472605758876,-0.02976865497859111,0.005286888430547613,0.02296187788723151,0.05690621353476422,-0.0025569654839698885,0.04144995004799388,-0.03014848772740337,-0.03423672354721762,0.01907034746247985,0.025721846597818173,0.026813012816967862,-0.047996589115903335,0.07950967238200309,-0.008519977655672594,0.039573655156196305,-0.07997293481709827,0.012942260619581512,0.011599600530397523,0.09889181807549471,-0.015621761946127537,0.052838413829120454,-0.009920098871412915,-0.006911498802638327,0.04144451547192381,-0.03935936133499711,-0.018952223052619614,-0.02495231983773347,-0.06220679814519184,0.04321012121624863,0.0064818608604084145,0.10425158003597942,0.05867595143799185,-0.01931853512797956,0.04280202850287242,0.0009059904081573838,-0.00941638882499258,0.02958365094063564,0.024942808645749322,0.06547118248342983,-0.0024886327251700223,0.08215928811593803,-0.017021124116948384,-0.003810209430732403,-0.08172060030987358,0.009498076061518198,-0.03643480440197915,0.0021195657422659496,-0.04674811133891163,-0.026769584073079843,-0.05115380693860424,-0.1036769894841032,-0.02655095860697544,0.0595949179606792,0.016400347168386942,0.02150198160038244,-0.019782418263058602,0.015641681228112183,0.032654149387783625,0.02372034189275858,0.009993896389040916,-0.1132733995153442,-0.0008352779532349672,0.006635570281657879,-0.023504628141119303,-0.0016073101782079456,0.07029535271920678,0.10116673092420751,0.0847138327029685,-0.02716964479479604,0.022002621627346355,0.01542545273508038,-0.05452804724684976,-0.033888809912794485,0.007173511863082484,-0.013867743392829764,0.026691773246685625,0.0029235587268930524,0.03475749543035872,0.008302667236758923,0.0024425775805828887,-0.027337156182909647,-0.01330860236441292
