,weight 0,weight 1,weight 2,weight 3,weight 4,weight 5,weight 6,weight 7,weight 8,weight 9,weight 10,weight 11,weight 12,weight 13,weight 14,weight 15,weight 16,weight 17,weight 18,weight 19,weight 20,weight 21,weight 22,weight 23,weight 24,weight 25,weight 26,weight 27,weight 28,weight 29,weight 30,weight 31,weight 32,weight 33,weight 34,weight 35,weight 36,weight 37,weight 38,weight 39,weight 40,weight 41,weight 42,weight 43,weight 44,weight 45,weight 46,weight 47,weight 48,weight 49,weight 50,weight 51,weight 52,weight 53,weight 54,weight 55,weight 56,weight 57,weight 58,weight 59,weight 60,weight 61,weight 62,weight 63,weight 64,weight 65,weight 66,weight 67,weight 68,weight 69,weight 70,weight 71,weight 72,weight 73,weight 74,weight 75,weight 76,weight 77,weight 78,weight 79,weight 80,weight 81,weight 82,weight 83,weight 84,weight 85,weight 86,weight 87,weight 88,weight 89,weight 90,weight 91,weight 92,weight 93,weight 94,weight 95,weight 96,weight 97,weight 98,weight 99,weight 100,weight 101,weight 102,weight 103,weight 104,weight 105,weight 106,weight 107,weight 108,weight 109,weight 110,weight 111,weight 112,weight 113,weight 114,weight 115,weight 116,weight 117,weight 118,weight 119,weight 120,weight 121,weight 122,weight 123,weight 124,weight 125,weight 126,weight 127,weight 128,weight 129,weight 130,weight 131,weight 132,weight 133,weight 134,weight 135,weight 136,weight 137,weight 138,weight 139,weight 140,weight 141,weight 142,weight 143,weight 144,weight 145,weight 146,weight 147,weight 148,weight 149,weight 150,weight 151,weight 152,weight 153,weight 154,weight 155,weight 156,weight 157,weight 158,weight 159,weight 160,weight 161,weight 162,weight 163,weight 164,weight 165,weight 166,weight 167,weight 168,weight 169,weight 170,weight 171,weight 172,weight 173,weight 174,weight 175,weight 176,weight 177,weight 178,weight 179,weight 180,weight 181,weight 182,weight 183,weight 184,weight 185,weight 186,weight 187,weight 188,weight 189,weight 190,weight 191,weight 192,weight 193,weight 194,weight 195,weight 196,weight 197,weight 198,weight 199
weight 0,1.0,0.4798461319615064,0.1522047928596005,0.03080741778373369,0.03967355011411117,0.5265149537202847,0.3541074853909176,0.20140319548346353,0.13652698926964474,0.09859976869166392,0.16170552507174618,0.016594768288569216,-0.04124054104684212,-0.018611464742979922,-0.005615277059438739,-0.06533207686901142,-0.17929669421758093,-0.1571759705132201,-0.15747565866341312,-0.10800308209713441,-0.13173425815732806,-0.20897975037424538,-0.22069745568346427,-0.19832469896772018,-0.19548015280744352,-0.07941111462130274,-0.07993851382445813,-0.0215186106810115,-0.023296574755075777,-0.006566937758364413,-0.060430677406922234,-0.0369786323787616,-0.03089678664016559,0.043975655655638886,0.058740721583569924,-0.0008824361198661402,-0.022648075834755043,-0.006324261226905857,0.009763275443452988,0.0037267519974250652,0.006882034563725796,0.009088742528846684,0.04289864476339755,-0.033744375087467006,-0.06922426444934357,0.013860827944623988,0.02232017638903416,-0.030177066853495433,-0.06896131620988731,-0.03082377256864289,-0.041463082548084576,-0.030488378638213864,0.007841345847154546,0.008664847261871817,0.019595372563330393,-0.030906119420540647,-0.04894321333187686,-0.017486171377682314,0.04230940110828929,0.019884332248282816,-0.019612589477924526,-0.021241689688087657,0.018159521564416227,0.03771814280678723,0.026070167104378487,0.03030261441946216,0.005985465599258062,0.05260863198431662,-0.00713999626131586,-0.04108292557685671,0.08643298770176244,0.08102229426675159,0.0610187725179994,0.017800730161265498,-0.010610122983510184,-0.04118336134255889,-0.021180034865209148,0.005329211648175599,-0.012806775080040604,0.017746591041621042,-0.008588579885940055,-0.028427389350903994,-0.026209664229110526,-0.061503835618599956,-0.07446183099656624,0.035660086281066046,0.007302928118816241,-0.026555057946456125,-0.05311064631878602,-0.0270332777845812,0.0847646381641039,0.10134654652822711,0.11167736853214748,0.07386916243006568,0.02897131991762229,0.060383752903263976,0.11799338986993084,0.10983830784418404,0.08311482483418597,0.05046368650700993,-0.006374709153235215,-0.0027678399730922316,0.0029846383676482287,-0.04569179096751317,0.008136685345391994,-0.06316895338138086,0.007564046222981234,0.0014879131754455337,-0.008609684173138973,-0.02879910498171468,-0.08260876279071648,-0.06302374914052618,-0.047063621642681,-0.039797879401136625,-0.0025997199058619743,-0.0934890018412307,-0.1369054934472894,-0.07643456099030317,-0.037110965174431146,0.016490943481034623,-0.0907203521960336,-0.09414352363132177,-0.06331396184891157,-0.06019081157318036,-0.026543297417973614,-0.06017936114920269,-0.06693851904726339,-0.08296710891820556,-0.039115113967704375,-0.027837511029302046,-0.027206980010004017,-0.07626735088615194,-0.034074503694984035,-0.014954181756363911,0.015712029828132204,-0.013238064934879562,0.018624922051877997,-0.012962075556112026,0.038703880213956494,0.053180699621483966,0.03064162380417922,0.00790501685811544,0.008672369037458374,0.040904675791759035,0.06414543176102992,0.0651092564994484,0.06786456091996347,0.013262724420436642,0.02966934179375977,0.05955708363074975,0.019502010648427128,0.009021444044911222,-0.012494837706068048,-0.04123717427829962,-0.056049408413362894,0.04336193754994055,0.026549152242319542,-0.020511648067615226,-0.040703840676886704,0.05343493724343432,0.025804152590743732,-0.004551596828899266,0.00177039287872351,0.010559530162238267,0.05460549555676592,0.024093813549748787,-0.017994712695157213,-0.03506482255507446,0.002273433181379664,0.009438089064575274,0.002675239246234496,-0.026016179858233287,-0.06368409712769658,-0.026373775170630477,-0.032707647848082035,0.020733108152763705,0.05310980983613908,0.048700341842102396,0.05967640347717328,0.07045012405127725,-0.007773924873444446,-0.018102527057372544,-0.049714112636613246,0.0258211633218219,0.01164143634317622,0.006348324278857766,-0.00743816384544675,-0.013129305879567548,-0.019603939412451997,0.03108774607317023,-0.009388423953568523,0.019991638590057845,-0.05685513255006006,-0.01515033296464585,0.0022371566037613423,0.009745930943225664,-0.0068065941538029305,-0.03047022601080116,-0.009458318831321968,-0.03997010505287155
weight 1,0.4798461319615064,1.0,0.4786134404036257,0.2770057644916645,0.085181905070236,0.28140252628348683,0.22522251052474526,0.195293260290456,0.12728493434014548,0.029565316318164756,0.03922297034982278,-0.016475110029272603,-0.06627496415541471,-0.036964824929294565,-0.05410173188612077,-0.10826301592439007,-0.1455056144103934,-0.20921037069651544,-0.19427165383980707,-0.15421732910839492,-0.10114376972793393,-0.19009006876071063,-0.19667890838001562,-0.19550116603348314,-0.20841873566189947,0.010951485453720659,-0.036984940968669174,-0.06478610745697651,-0.033815394288109084,-0.0002377960780183139,0.034440984392646194,-0.003796273028660128,-0.024785048146976497,-0.033432609088568786,0.02425063806999119,0.005825664200461733,0.009625465322352365,0.01681699600916523,-0.028654331095257318,0.022065815187294977,-0.04886223904000366,-0.05545847750192712,-0.051239581071160945,-0.06720388096339462,-0.03956425832875263,-0.04008812700683248,-0.01831243940197209,-0.015425803616936715,-0.05840889060383788,-0.01962022515340906,-0.05358419294482844,-0.11068440204796684,-0.02595137463915761,-0.04619300826808989,0.016413731538784764,-0.033406822539225306,-0.03975029771407132,-0.002345235452340751,-0.006930948135785701,-0.02795897836633075,0.015704102213937542,-0.024228129724301033,0.01704709911888749,0.0066442258907030045,-0.04572893393492852,0.04658824014706348,0.07415118560628817,0.029577997405797474,0.013293200632708372,-0.030113309306158652,0.05085993948957616,0.06921521417459951,0.050896350650639625,0.034791463450454876,0.034178405840831684,-0.06797355787478088,-0.07881026008862455,-0.09435076855267564,-0.05142384685974546,-0.008052120231187425,-0.016130880505688654,-0.06307816965299952,-0.030947799188012312,-0.055074879219452706,-0.029260625762154463,0.03447303987409455,-0.025517904166748,0.0027049662961397512,-0.0026845669486164217,-0.0174884399399286,0.06011524319141489,0.08912991813135712,0.08309251384654553,0.05360405389920629,0.057451815891129965,0.03489660103013292,0.077926372460355,0.06961142284234899,0.06718004251401923,0.059322598633257,0.028984409195094495,0.01682438296359655,-0.011681926379247413,-0.023104435133640994,0.04779024298479115,0.04186677975949693,0.03218687276417747,-0.00031299721529000666,0.009535639416716157,0.01099541914676229,-0.01339227433714816,-0.0169234475340746,-0.0017426857001267308,0.012742453899700893,-0.0015059229246211136,-0.07002326687063636,-0.10587348613750489,-0.08798135294380074,-0.05296616902975265,-0.04205630475758819,-0.031097398959168625,-0.056644220657041854,-0.0604405286316631,-0.08441259803016193,-0.0697871617309469,0.013271358958516334,0.007845085849956841,-0.039580825397629964,0.0014146236978005483,-0.0008082665678048339,0.0213493974440812,-0.005549547347739349,0.0028340863939451152,0.037747813747372634,0.0738632274760735,0.007733810530872327,0.021818242345348075,0.01964540539497349,0.06707405684329817,0.07361898436430502,-0.0003939692679644691,-0.03430786203958096,0.036617957981702934,0.06393459702256082,0.0973462529481463,-0.0010418750485105468,0.006378676790060443,-0.009090595564588844,0.018651235228293435,0.033178957154512564,-0.003643796518835685,-0.014929026649847051,-0.023009972208803613,-0.05080672427740229,-0.11120092658940549,0.02929551118052765,0.023851598542667083,-0.05179941792709262,-0.07951932065587024,-0.02835902419136313,0.026833339924115965,0.016831205357924737,-0.007806436428079537,-0.013237928413414604,0.016815613331701534,0.0469631405747653,-0.0018456695367079716,-0.04479737972694237,-0.018356860110580506,-0.013545588500063255,-0.0010775763351262698,0.04618350723042766,-0.023142929961097358,-0.027229389254260886,-0.020440070005269945,0.013169232902212601,-0.032256559955465385,0.005976486512004488,0.012311940781655827,0.0077624487908435425,-0.03922642362908344,-0.03799896419904002,-0.032023697680868185,0.01465348396938509,0.01037848096622073,0.005287972501059111,-0.011677246987500844,-0.02200582607474595,0.02153790459464764,0.025869407350430737,0.02382153804819057,0.021152032833559885,-0.003191822443712879,0.001984215297322106,0.036295836543745595,0.07443372445720545,0.034247112022197136,-0.04084468604092419,-0.034180378846941604,-0.018503395807492908
weight 2,0.1522047928596005,0.4786134404036257,1.0,0.5426785753282529,0.24383182604283982,0.0010055061555452702,0.1723067587248284,0.24750891271644013,0.2140228768134539,0.023335608334434217,-0.06562996202494276,0.04470907433714559,-0.09703257413676182,-0.09604662366367872,-0.11269453138363646,-0.05556150976601936,-0.09614428016602075,-0.2010854655088601,-0.1889404508168503,-0.16754354577896094,-0.019190692287059663,-0.1320773721948445,-0.16384455642627355,-0.1475226470864571,-0.2121641552200855,-0.033114158912978746,-0.07150074544020851,-0.09682091012887328,-0.03713081885707385,-0.0304369568550612,-0.005628377648216898,-0.04345974395977317,-0.0013545777646844657,-0.07460046697710744,-0.013894078081212395,-0.0055684840746117025,-0.005073903251464193,0.004602208872821254,-0.013161970543397837,0.03437314705759034,-0.06807384727348446,-0.029256897059593008,-0.020038720561935376,-0.003145084103634081,0.036705999860843955,-0.08361453656880867,-0.006316341152949392,0.027280343030937286,0.02247848111656061,0.0021585657651172134,0.0010384840109180478,-0.05653043398592809,-0.04186695248877851,-0.0275511150383044,0.006941078397344034,0.02371687845593639,-0.03010368370740273,-0.061839656462891385,-0.04346728445259337,-0.041440079134020306,0.016810256658815925,-0.030395484816590334,-0.003617015440173972,-0.010269895519381414,-0.04253932193755389,0.03208822451070059,0.04533192227953641,0.004965573236277148,0.01865723752419539,0.012852197036212385,0.031035466615216882,0.06505855312788889,0.06370192522110237,0.05544880985396548,0.05853801288856646,-0.008701192016464906,-0.05019874024494803,-0.048851237824267466,-0.016153283765231712,0.008758879850482962,0.022768826842949477,0.0021377520336263414,0.018159157330252956,0.003080086530286763,0.024574270162365085,0.022416974470180234,0.030093409002697226,0.01256773003047488,0.022607507225755365,0.017973573511420756,0.03599495388489651,0.021699761242219773,0.044496338979413505,0.008505620293403637,0.007596103815611687,0.0028166758522096625,0.018675287349578004,-0.00966421435898784,-0.006273351929617425,0.03387093644496436,0.02106862313276371,-0.011809614534128763,-0.03449712279880784,-0.0470029427655089,-0.010453247842616165,0.04706340155025499,-0.012828072705128916,-0.03498632443555912,-0.05180922814601345,-0.02685501258686489,0.024149476050431065,0.014011402280279701,-0.013306276727734833,-0.006097635541240822,-0.015891555810861,-0.010640013792325641,-0.06613758599206555,0.0008648421755278144,-0.03880869906012376,-0.0160600597359047,0.009728252510673522,0.0148044451478021,0.019526538471196005,0.00266673185168835,-0.01746016912839391,0.024064644604724836,0.021746430879708803,0.008816369233253206,-0.00256565579606206,-0.026472748857936764,0.0625317680445473,0.00574232491577457,0.00152599721929626,0.010361138766332947,0.011975825990232792,0.03467798296731414,0.04023234407486293,0.03965793431416213,0.05048896469329736,0.024784428579363384,-0.023892220222906903,-0.034725805591059665,0.0477886650756386,0.025583024040264468,0.0087219581112899,-0.016602130189587037,-0.03909342082217928,-0.059785620590630216,-0.06931165402292143,-0.04883688846349657,-0.0036323832607521246,0.01204145446047991,-0.03156942268453326,-0.07794921746718571,-0.07220284579437672,-0.0013744613946918662,-0.06826569382946839,-0.08030957573783615,-0.0593512487190482,-0.03269663862693346,0.004853340987569722,-0.0620333233950528,-0.029390704630671123,-0.011872215985315182,0.03057135841873972,0.006961051929732862,-0.03751745597071178,-0.07604439620017152,-0.016555290393418392,0.04083071939016918,0.013015924527681737,0.05098767189147952,0.03469449093176046,0.03171263242419851,0.004855188591799425,-0.05537316393357813,-0.04732908903107222,0.04054589186988422,0.057640579086958424,0.04332751244156009,-0.08249916726974424,-0.0397230722725846,0.01597362719703919,0.03812263140979791,0.019929107132726886,-0.03620405949424844,-0.023312605313748562,-0.015952927688049498,0.024096979652537015,0.030041356124876347,0.033332762905778905,0.004039262522080113,0.03238922146027625,0.02011727457226351,0.03771246737217216,0.06990160097713301,0.054474305900534876,0.00836094730749272,0.009043236559708732,0.056393941086488084
weight 3,0.03080741778373369,0.2770057644916645,0.5426785753282529,1.0,0.559722781079807,-0.08566345512656762,0.14136388604122824,0.29808281734674563,0.3501228979229973,0.21670121033294826,-0.102834981106409,0.06506594602382675,-0.03589349862019817,-0.036209816234455516,-0.055392681361968864,-0.08080503130087087,-0.06665903968381125,-0.19946806611941617,-0.16214848600354465,-0.15322080997696638,-0.032289419753743547,-0.0919689553850301,-0.10025664320105929,-0.09023151743302571,-0.16251812484783426,-0.08831896112214617,-0.08949420465120704,-0.08590825757612923,-0.059244481030926686,-0.10261648176288689,-0.08313998233077935,-0.10686295100680912,-0.04996361697464231,-0.13799784686533664,-0.0753550497463737,-0.028473397378860538,-0.02552830969994206,-0.009974348035915421,-0.0788766006736418,-0.030214456384608172,-0.04398297294510777,-0.011655541442238484,-0.027401181590531266,0.0018033886798174286,0.023083841024696423,-0.04883428944374158,-0.013857774082225676,0.014301323361805613,0.06761407007080514,0.01567102270054553,0.0491767946680657,-0.05239909897919952,-0.03897407143499829,0.002109083626593755,0.018343981662872502,0.05115595492825184,-0.01787367284049742,-0.013348381664801373,-0.0034302313149091896,-0.008534467657906025,-0.0011886493228052196,-0.07632721472962395,0.006480603791258684,0.021286541462780115,-0.011659543577073385,0.024701624846676054,0.02547660976412244,-0.002265826669729368,0.020323222213541995,-0.005269301042133042,0.006157134395341644,0.032006263693374476,0.038377886996473654,0.036525297372793995,0.02059133201522998,-0.04334752933383681,-0.08678086028171271,-0.0627422312949742,-0.04484508391886269,-0.03463550208407325,-0.03264338626873765,-0.030533352551802468,-0.03956288121901075,-0.006660986508968988,0.046075382526412946,0.028096846715325977,0.051383474796150116,0.03920622010447232,0.05329312460998438,0.02702986155993815,0.06048947229676913,0.021489817690069603,0.06740649700178614,0.03510125701744173,0.01727104705938422,0.054533161507005434,0.05072312377636212,0.039482716960448846,0.01089020561963948,0.04794144904030741,-0.03997774512011901,-0.014515290276374127,-0.021985335733279043,-0.05886897292496979,-0.017774485821112494,-0.006734171103529768,-0.008472154092518646,-0.01312921370775392,-0.03645000681871301,-0.04912802805705599,0.010466835153004273,0.048759047441385865,-0.011838235981877812,-0.001906237644430789,-0.05135235578516658,0.04709085700398642,0.007465300737567812,0.03841994838471139,-0.018335685022605068,-0.04147768686883998,0.022174533481986912,0.015319809622827288,-0.009700273295195705,-0.013835683397893631,-0.020821279545345402,-0.013253932597090344,0.007103662038721237,0.030796195155702973,0.023239596346470315,-0.009755504115198283,0.00828119208828229,0.026083950571671958,0.026020893603039663,-0.0022171884679141086,-0.03611681422814002,0.002858821119726551,0.030956085887634918,0.015769306930102936,-0.00990876764249972,-0.01656025783928237,-0.049569487121239854,-0.036189148148060554,0.02407097301183284,-7.15905956627107e-05,-0.025158670202167967,-0.029972758505631757,-0.050969374318626776,-0.09538086931587005,-0.07388515974775992,-0.06960961688992921,-0.012386102410716252,-0.0018887474940285033,-0.0618470467135142,-0.09696612975261133,-0.05895870368084877,-0.06243922911836906,-0.10676259831081931,-0.16605767634780155,-0.08485741694232855,-0.056359047455306774,-0.012994615997060494,-0.08190979956111633,-0.08582581327225068,-0.03044690585201557,-0.0027919979936386493,0.005417920352410604,0.0009637895930983575,-0.012169794430433421,0.023988792689577237,0.06141668219347887,-0.0005118441757076854,0.04459434429693099,0.10570692354351681,0.09253140387168174,0.06521543845043024,-0.012489527542484887,-0.019393392495557656,-0.020072077098205337,-0.004217195739488861,0.046140235694970375,-0.002671546906043349,-0.04216476003020495,-0.008756558868939847,0.07158152947226347,0.0983043181747032,-0.04703753885096282,-0.03721895835445697,-0.011724795250102229,0.0337180060338816,0.06930946536269633,-0.03042915994375576,0.008953456082320795,0.05536299165026421,0.06892396145230559,0.06298175954491922,0.0014886166229757102,0.0023640785631779734,0.03040347454518792,0.007766204573178641,0.05054934128802637
weight 4,0.03967355011411117,0.085181905070236,0.24383182604283982,0.559722781079807,1.0,-0.021272140062337744,0.08106455849552022,0.2283946214849595,0.43133203740901654,0.4941293571992978,-0.10118770988334388,0.022202050774244836,0.049912893740386065,0.16865574638696504,0.14685447165023,-0.12702619373498136,-0.08108283429485914,-0.09877148969756187,-0.08787370993344253,-0.09871914533753441,-0.12212102283217824,-0.13180936581228625,-0.1249587782986759,-0.0916559471305175,-0.14945528532548605,-0.0949128448511112,-0.07128449330722271,-0.06822667813391046,-0.01487270522177216,-0.030525250506420288,-0.0663772761135742,-0.08015829803154378,-0.06287476411076715,-0.10399326861962203,-0.06007767375664297,-0.04220319354800224,-0.03283651606168478,0.07057692676473903,-0.02571887759711842,-0.048663522577413916,-0.011971409358696889,0.008672372045426651,0.02985098757332199,0.014828170606070406,-0.016631863095383465,-0.007931951881810114,-0.01184207216297988,-0.03164513563154031,0.04184676006000288,-0.003339940279790076,0.07572683139941473,-0.018636012927995202,-0.026679785228581637,-0.010533323504473318,0.012404043727263737,0.05964305748404581,0.001612546341928521,0.0012040177829200087,0.0066378377815037104,0.013076781542900264,-0.0022306053220620043,-0.11414274595570889,-0.03424713932146497,-0.04578356584155899,-0.0003825783862389912,0.03834545184183284,-0.010402847326675208,-0.027728836225907154,0.01224076354739692,-0.006750396764687091,-0.032212736917375834,-0.03131459659085177,0.012975817539219333,0.01263795797426728,-0.002753483750554019,-0.00209422029001885,-0.08050165988817662,-0.03464987298919204,0.0035884172673682387,-0.011914828554803157,-0.0061049871679626005,-0.010955377718977635,-0.03617146145690716,0.0032812387416696898,0.03942416205271178,0.0323662137375581,0.08216542560502879,0.030021762278858232,0.036250729063250865,0.03863822485023499,0.055482868625104965,0.029870627841502788,0.04599899575018283,0.021667028722494246,-0.021513847218451506,0.0788376104602516,0.04171495698448034,0.049251954468123,0.005916322507735066,0.04129867253525193,-0.04638957297139503,-0.05904777233527263,-0.011797988955642755,-0.06259511000972173,-0.044948999495317485,-0.024589438463783957,0.01616153378123236,-0.009971425012914155,-0.04271736943679475,-0.07793557701356967,-0.020972477309246965,0.03634739539836119,-0.000621633659836065,-0.02056598786689448,-0.06087135503643896,-0.006575076211915582,0.009545371972344766,0.007557896211413288,-0.06716854827129475,-0.058816664565329,-0.008247511156008426,-0.02829056179055661,-0.06924588015050111,-0.04792412587490575,-0.013585071574604354,-0.050912551132208564,-0.015835342911099334,-0.0015837725681411463,-0.03135065250872454,-0.04566682648985041,-0.013997798611852916,-0.008885369605519286,-0.009764626831680948,-0.04168093411565328,-0.10754365057462657,-0.03105865319170888,0.01735740323447816,0.021232546095225478,0.012870750044601025,-0.04404379516689359,-0.02591721995605709,-0.011370757160301457,0.04495337277918334,0.01337936671966158,-0.03605126036302301,-0.02230161930702167,-0.04451902093476089,-0.09565054579879402,-0.061898243196176025,-0.04591313467693737,0.0334209073425962,0.028635203183938352,-0.04677764952175546,-0.1000120830449256,-0.07566450080287718,-0.006890602781678512,-0.05128025162893734,-0.11647167133747553,-0.10943834977736552,-0.07836673005542813,-0.004143060311280186,-0.06258647459102391,-0.09214709994282246,-0.05850408593353596,-0.03257877706762802,0.009170225899672394,0.028312097559839013,0.008451279344367804,0.002914108441085735,0.060949370532683754,0.01673170937254019,0.011815952466472823,0.06270620495726634,0.0681053424830791,0.07073102593129892,-0.03393813145321329,0.011877226757931379,-0.023220046522528303,-0.031244887129591697,0.010366085797989798,-0.006467835575496481,-0.06143973098351164,0.005407264180940663,0.04121649046316627,0.09087363817641766,-0.07854175102946331,-0.08725081355988103,-0.07915797442955276,0.02191678500441669,0.01390946404065969,-0.061412509289563336,-0.04200477517591478,0.006345442044518966,0.026081069138639525,0.0038552600640242123,-0.051818364176001996,-0.03596142025407434,-0.005483669120432009,0.017508247856160394,0.03062439773917266
weight 5,0.5265149537202847,0.28140252628348683,0.0010055061555452702,-0.08566345512656762,-0.021272140062337744,1.0,0.5091658660862106,0.19949607751175785,0.05262897123573524,0.04215087886901857,0.47358681767310445,0.18346532564379595,0.04934863343380623,0.010666309713180203,-0.0015893466029065122,0.0792359979111059,-0.07792620414279172,-0.051113744667655725,-0.08149062621476579,-0.10125300767330495,-0.15870743423015068,-0.19229867219959093,-0.21370578340364715,-0.19571140135584508,-0.17737801516730795,-0.04398847568088813,0.010849389369459169,-0.005703683318421184,-0.005251793295382966,-0.024360578984749446,-0.03410312195128235,-0.02308656933468236,-0.024920206587888172,-0.02083062472776243,0.02128485082474322,-0.010440254660320666,0.022987960897027315,0.007037555550322671,-0.02011620253199275,-0.019532968197562426,0.023442662717031854,0.011036194965381977,0.018935079887081683,-0.0171169994440899,-0.05421841293589913,0.06620515377265287,0.07324557705568975,0.015002276737163868,-0.02912467037731257,0.007269494857464603,-0.061410112990924415,-0.05356560311395327,-0.05891528179989696,-0.08339131962998673,-0.03721425014333065,-0.05443357049039436,-0.04749869976435598,-0.011572407769769658,-0.041455099632028834,-0.03516219506490057,0.013101354850306024,0.021124639831200807,0.036408203517175275,-0.009935654658847486,-0.02391898106377907,0.047089880557791924,0.0561176553925982,0.028811098511065822,-0.03867229581406174,-0.0539553157637675,0.11402568135786181,0.0988339846789557,0.10114249637277963,0.06721437410688406,0.0249187476986444,-0.09350036324121704,-0.06353778006199969,0.0002132097954098355,-0.021495106933075363,-0.004896437110320914,-0.06655254465074652,-0.05527183886744742,-0.041022814234368696,-0.06720882127614605,-0.08125153023086767,-0.009618107275160012,0.022634197921162336,-0.00892529908898413,-0.05164023119678268,-0.044517444438491066,0.032022623723233,0.08355951501903855,0.05030755595545227,0.04754136760127296,0.013664498587291263,0.06249725287488447,0.129514177024992,0.1048119732185497,0.11136856702239671,0.05983855116391681,-0.028284431471026356,-0.002267838594129193,-0.021215409415380374,0.01654198150331945,0.06665938995560265,-0.03827555690627997,0.04077838029206043,0.02847477994777307,-0.02903300030443478,-0.04477310666149226,-0.04723129572274629,-0.05223321825051486,-0.059756974747105875,-0.05606088342513148,-0.02606366888727589,-0.06680379351054334,-0.12168683021380203,-0.0819406977688761,-0.03486471580781965,-0.012069437245705588,-0.06304416849414704,-0.053369085722691716,-0.020601518166037978,-0.042170861263522534,-0.018655365324284055,-0.0714845605257793,-0.033853431387711456,-0.02807963797994931,-0.009632802217112248,0.013628715190235981,-0.043814019427207127,-0.051826037707891716,-0.04482410707282372,0.008912377220990312,0.015109387018749212,0.019927798951536367,0.01540262575422587,-0.025505478768916835,0.047108793494730634,0.058886976787991076,0.09186975165342863,0.05007645615336862,0.025452213521925802,0.0379850959652012,0.026051889820286694,0.061868812800969654,0.05140808027711995,0.004259517071099172,0.008857018773577183,0.03568638730531315,0.022917314104213563,0.01613530101016789,0.004495172788492735,0.03155382549733681,0.008949765198361048,0.029591862677589925,0.0014248319242814824,-0.016662798805992564,-0.03353354053286638,0.06227930977366779,0.01653042886219525,0.015074968379235373,-0.010337412835411213,0.001638781638025634,0.05137512817711102,-0.044201443083381725,-0.01743014179675618,-0.004162048836511024,0.0390324008701844,0.011555227012480301,-0.04310454472967491,-0.04126596022596028,-0.016771419291910054,0.057140302681854875,0.02295899385910965,0.04228065193901965,0.04292792562122204,0.03642698919607149,0.05829949563302527,0.07405872845964588,-0.01059511309453832,-0.021680375542296248,-0.03140702203041722,0.048978301052697716,0.08621221069213597,-0.013890249731435093,-0.0483676718486609,-0.04392541000747446,0.015695770367257108,0.09083943732162214,-0.04991751518248293,-0.05958130345786844,-0.10251402535794099,-0.02727942039449415,0.052245898268795596,-0.011859064376152452,-0.044686397493728644,-0.06057111520637022,-0.0321405404595828,-0.012193868373398089
