,F0_W0,F0_W1,F0_W2,F0_W3,F0_W4,F0_W5,F0_W6,F0_W7,F0_W8,F0_W9,F0_W10,F0_W11,F0_W12,F0_W13,F0_W14,F0_W15,F0_W16,F0_W17,F0_W18,F0_W19,F0_W20,F0_W21,F0_W22,F0_W23,F0_W24,F1_W0,F1_W1,F1_W2,F1_W3,F1_W4,F1_W5,F1_W6,F1_W7,F1_W8,F1_W9,F1_W10,F1_W11,F1_W12,F1_W13,F1_W14,F1_W15,F1_W16,F1_W17,F1_W18,F1_W19,F1_W20,F1_W21,F1_W22,F1_W23,F1_W24,F2_W0,F2_W1,F2_W2,F2_W3,F2_W4,F2_W5,F2_W6,F2_W7,F2_W8,F2_W9,F2_W10,F2_W11,F2_W12,F2_W13,F2_W14,F2_W15,F2_W16,F2_W17,F2_W18,F2_W19,F2_W20,F2_W21,F2_W22,F2_W23,F2_W24,F3_W0,F3_W1,F3_W2,F3_W3,F3_W4,F3_W5,F3_W6,F3_W7,F3_W8,F3_W9,F3_W10,F3_W11,F3_W12,F3_W13,F3_W14,F3_W15,F3_W16,F3_W17,F3_W18,F3_W19,F3_W20,F3_W21,F3_W22,F3_W23,F3_W24,F4_W0,F4_W1,F4_W2,F4_W3,F4_W4,F4_W5,F4_W6,F4_W7,F4_W8,F4_W9,F4_W10,F4_W11,F4_W12,F4_W13,F4_W14,F4_W15,F4_W16,F4_W17,F4_W18,F4_W19,F4_W20,F4_W21,F4_W22,F4_W23,F4_W24,F5_W0,F5_W1,F5_W2,F5_W3,F5_W4,F5_W5,F5_W6,F5_W7,F5_W8,F5_W9,F5_W10,F5_W11,F5_W12,F5_W13,F5_W14,F5_W15,F5_W16,F5_W17,F5_W18,F5_W19,F5_W20,F5_W21,F5_W22,F5_W23,F5_W24,F6_W0,F6_W1,F6_W2,F6_W3,F6_W4,F6_W5,F6_W6,F6_W7,F6_W8,F6_W9,F6_W10,F6_W11,F6_W12,F6_W13,F6_W14,F6_W15,F6_W16,F6_W17,F6_W18,F6_W19,F6_W20,F6_W21,F6_W22,F6_W23,F6_W24,F7_W0,F7_W1,F7_W2,F7_W3,F7_W4,F7_W5,F7_W6,F7_W7,F7_W8,F7_W9,F7_W10,F7_W11,F7_W12,F7_W13,F7_W14,F7_W15,F7_W16,F7_W17,F7_W18,F7_W19,F7_W20,F7_W21,F7_W22,F7_W23,F7_W24
F0_W0,1.0,0.46939780755867905,0.1554630107393826,0.018905481708345707,0.030072216250650968,0.5136453889739859,0.3539140740075167,0.21165036753010794,0.1284129615970693,0.08449528568825322,0.15325168265946676,0.029896718071977184,-0.022435585753836536,-0.018421820744592813,0.006536228898084883,-0.06276070463648736,-0.177731746718858,-0.15084430300205054,-0.15090496005381884,-0.10426063627213268,-0.1260951273973971,-0.20071419416758748,-0.21888673175286516,-0.20068994264201853,-0.17679665056606123,-0.05480182130888793,-0.05623316520287729,-0.02795744321052699,-0.02025645582723879,0.0007797991839587896,-0.047216964076124815,-0.023918718237068252,-0.027615912393785386,0.03679212855936339,0.06151965151914072,-0.011298500482594924,-0.03497257960375011,-0.02022684221302944,0.009362755726331034,0.0020326180554179883,0.009818721869210506,0.008463068014583807,0.029332005175697187,-0.030503275889683008,-0.05576049678549902,0.015542330138434209,0.02521024386215569,-0.011395646022308645,-0.04275078806901318,-0.025890773348072316,-0.05067347610859253,-0.03340919909544499,0.02357370363996722,0.020408197901493483,0.055957304252579707,-0.022597484531422306,-0.020114675052882367,0.004001874601821028,0.05547810923739828,0.03261084336040103,-0.007428333204118019,-0.016847380766692645,0.017263257359482156,0.050314826031250315,0.016054438893844593,0.011901687820491173,-0.013631120127523417,0.006748913292213548,-0.035496814690084255,-0.05142979023097033,0.05703515321575883,0.044057904935166065,0.03629929603580276,0.016703829927605125,-0.021900290183789407,-0.03749247008914054,-0.024161028435024406,-0.006677387608739178,-0.0007502488527497774,0.01999734281818785,-0.004447239529756491,-0.014801401913141199,-0.0017351866937136103,-0.047066037629179096,-0.06544525601302013,0.02598654334882174,0.002797357257145097,-0.010306418711257011,-0.06263088586051278,-0.03049482250239677,0.04197505473746619,0.07914952687102615,0.08088720965902006,0.05688269759834419,0.01055798795658677,0.03277164436782988,0.07829303687121307,0.07431539969097346,0.04544041583490118,0.023464241863126286,-0.01761498978812466,-0.012131339815719488,0.011211623642661673,-0.026868179049033936,0.020877206916594473,-0.06826956405745707,0.012983573537830645,-0.013737491663722116,-0.0036065190285804395,0.00648680605222453,-0.06471697768358645,-0.04411891560997184,-0.033821496170431835,-0.01958393618004689,0.012749215384401446,-0.07099825291617559,-0.11030401511212937,-0.05882244979937067,-0.030744491199830925,0.012155455082327021,-0.05638799221775049,-0.06995888635626005,-0.05640913251550233,-0.039891485593021504,-0.026417883225283233,-0.03232608598262487,-0.06589309454812045,-0.0834534345089175,-0.04549750957738288,-0.033990995915252856,-0.025445635509582468,-0.0690284973370689,-0.03182135265686048,-0.019028388615777866,0.0325740308160349,0.007250840796937859,0.0037419573614762337,-0.030337276049257633,0.031020395816961678,0.05927618742308557,0.01853663103279179,-0.008761043711326666,0.006090771548502145,0.03397762921097552,0.0721959202008898,0.04294696248397241,0.048481199415438256,0.010514369872893024,0.034554468727889996,0.03949198538946602,0.008213556041071346,-0.0035746110625725146,-0.02841043252953554,-0.06562618408722841,-0.08436129879238614,0.04220696457389029,0.0003041581180998845,-0.03691712110741836,-0.03532481040475911,0.026773602174782852,0.04028908125257741,0.009258760969255268,0.014358785155169002,0.010882438677081835,0.03795049251906316,0.03638306016696023,0.014329695602134186,-0.015123358402053122,0.013310513414177097,0.013997164933702644,-0.008572661774634246,-0.010740928423452424,-0.04820858985542616,-0.006800764212130954,-0.015490259307818274,-0.004765916959784106,0.030210624642285817,0.012726499158148665,0.02499333910071966,0.055544722996662146,-0.021501318013500362,-0.02834347098754882,-0.03296551543255649,0.014378518970997274,0.04163750982506289,-0.02204372571835569,-0.034759350728220444,-0.008518777666967752,0.007946997930266873,0.05406950595881566,-0.04234964860864871,-0.004203970374040229,-0.052522873947710824,-0.006904977900399727,0.037397355881570164,-0.009082767149670443,0.0018623324858188474,0.001278977141347166,0.011139441017550154,0.002756959380053638
F0_W1,0.46939780755867905,1.0,0.49466630396393657,0.2650706441437027,0.07276457772626159,0.26454233735443144,0.24904424994731172,0.2076805085153288,0.1151190559532092,0.00892695407777339,0.027611856983885078,-0.00191761348422399,-0.06304925897918537,-0.034123988043323186,-0.04724110711648584,-0.09012456711380554,-0.1342599515334657,-0.20289420104930606,-0.17549817145571708,-0.14529491387729812,-0.07729018888271359,-0.16108675654132512,-0.18219590660939658,-0.1887539716896053,-0.2023195480055402,0.024375769497580444,-0.028311971121773083,-0.06138848709155405,-0.04576294951452988,-0.016946839725703357,0.04162565632204113,0.003341603865316848,-0.021688141319263055,-0.03621250733046242,0.02606811259805587,-0.005014691576352338,0.00017023772977136032,-0.000717719907468389,-0.031414389504278176,0.02563599562164255,-0.04317685769294579,-0.028600167538303745,-0.03146476282171247,-0.046292281611290835,-0.0248598081505869,-0.04519747354775213,-0.021435836188114767,-0.020616767017824583,-0.04368390991909413,-0.003130903880507778,-0.04475052548603896,-0.0947035174892699,-0.0020682041113019387,-0.020973912096228012,0.04728435606568134,-0.014259589720233206,-0.0038381471126189746,0.01757036969065499,-0.0006790960182616365,-0.014550707830743094,0.01653564842833743,-0.023578319107525465,0.01876637567380547,0.009547282458564357,-0.02150751311227513,0.03950188411972321,0.04146041627818133,-4.401451116105696e-05,0.004408759955436794,-0.0097505448894382,0.02990983134661887,0.03535641055710997,0.03943242017978673,0.039081189060642355,0.03481203116136272,-0.06755882982737721,-0.07204076989130705,-0.07768272564834741,-0.04014075499043916,-0.0003655288828243252,-0.007663026281597993,-0.03900639939518528,-0.00655585573356283,-0.05417053268431633,-0.03329383085656431,0.044811165666163985,-0.019169920353875165,-0.0032437889688600265,-0.01880227857131957,-0.017020033625622148,0.052363525116965445,0.07294262788083676,0.05918620437377415,0.044430615383877506,0.045970663307419064,0.025152549259388816,0.05550990510382534,0.05456250872663117,0.03730015035538333,0.04609528867922446,0.010097764622246761,0.012212993097369033,-0.007070508213169387,-0.013426130091908552,0.041986908178156146,0.02043417828420442,0.025306803387051904,-0.00229802924375964,-0.011338290764598549,0.015591316342990593,-0.018468559966754467,-0.007744287008529924,-0.002375418284791316,-0.003448170181042908,-0.007708736080489002,-0.04731300739840288,-0.08425991716765294,-0.0825089625807523,-0.06951429203625549,-0.04708584453853739,-0.00501788005702585,-0.04110145341223596,-0.054808502414822734,-0.060424769167185685,-0.06602724513936085,0.018703934811012145,0.00488444363816236,-0.045458596519131825,-0.012083758605623248,-0.026334189332129023,0.008830023177145025,-0.011222574823705632,-0.015931839900377803,0.014437514861492048,0.05824087140408483,0.003490553731901948,-0.016006973982205262,-0.008438097726962043,0.04214145793136848,0.06803491985169383,-0.02399989201823539,-0.05808997104012069,0.024957062812481497,0.061351161323981135,0.09766663670891264,-0.018813390434870906,0.00020068962938876194,-0.02094782302460857,0.022665283883587524,0.028636447553182977,-0.01520427277979626,-0.030439121713178273,-0.034940461000847356,-0.0612157228203368,-0.10902243651139974,0.021193314964204405,-0.003905928066485913,-0.0669794483622978,-0.07026410119759113,-0.025394282985915624,0.03678073456619448,0.025557054610027777,0.015211410737633787,-0.008273544621101862,0.01750446299025245,0.042807124451422755,0.01652933101633805,-0.01515770568278944,0.005474822455517437,-0.008030199765201263,-0.025436547750901164,0.022747118916988402,-0.024844562334957413,-0.004631601987684279,-0.007315172212134127,-0.017281067104512344,-0.04756870793811177,-0.025641718490014228,-0.012274742655610967,0.0019732376607683143,-0.03791396659791448,-0.037381337068205234,-0.01335384770856802,0.012887868383009956,0.025337105595331897,-0.005986291738854064,-0.015015856099392499,-0.008035832654630187,0.03431826230837308,0.03054571710895607,-0.007941057946091637,0.014613850719868746,0.0014051427335638315,-7.783328061271287e-05,0.05010513694764346,0.04504926063969182,0.02987247515181601,-0.016448331914219166,-0.011727181435327983,-0.0021595874749582916
F0_W2,0.1554630107393826,0.49466630396393657,1.0,0.5148848083325703,0.205051108299865,0.008450401584431657,0.1895989832443343,0.23848242290940888,0.18116550907934417,-0.013772655984693748,-0.07337641320766117,0.027646171777230184,-0.10944945351173131,-0.09504223523146939,-0.11027638620747504,-0.05094731880890987,-0.09585583824841788,-0.20571763201626486,-0.1805163680924838,-0.17188220690527012,0.009412600678907961,-0.10290769527037606,-0.1467401896743761,-0.14070676040522767,-0.20781601830073795,-0.036447548472705524,-0.07801197116431055,-0.081550560579037,-0.048008979339869196,-0.030917758204207595,-0.015300710329720033,-0.04308853510147423,0.004807204103025938,-0.07527895513591859,0.005970050408909713,-0.02479600126896006,-0.01182321260192965,0.007895440359826988,-0.01521601329815835,0.04611223749603306,-0.07362090007789251,-0.01563443653165288,-0.009899734063506369,-0.0051305792150426795,0.03811205243158696,-0.09342143023561988,-0.00924331628727695,0.013856478791189527,0.024207470594110624,0.021194641606448128,0.020786728824022733,-0.04813192311852173,-0.029514279065592817,-0.010482942813840136,0.011680492065463436,0.030766909977567074,-0.002455984002951562,-0.04832046011145279,-0.05078853525013985,-0.03888209207749928,0.0126116482205539,-0.02597743572848759,0.009064811135844836,-0.007333860617949702,-0.024541993274709486,0.01878487346394754,0.03340893623678607,-0.0016191468672634433,0.015598847072198779,0.027634564446051862,0.027568588483624062,0.046429845783875455,0.04662653472229273,0.05981451562348807,0.05812997494062354,-0.026179879894394294,-0.062441229080185845,-0.04976487100616981,-0.02047282540526911,0.005742486703758571,0.01968045249432996,-0.005005707772909211,0.018166718047246733,-0.006708224062613182,0.009959927486154867,0.025804898920556762,0.02517322371067496,0.0028789014164750876,0.011094313280078925,0.01944649299783456,0.04645112365089177,0.028706130198187827,0.04881993379700882,0.010650715424820031,0.013141891666069612,0.010075969203746402,0.02147686115890697,0.0012385671443810905,-0.005108790913536133,0.030245473958414863,0.009130256055094753,-0.018789351255936636,-0.031351095081670145,-0.02656555947462068,-0.006560765909774002,0.030760428737670997,-0.021111847358861218,-0.029478012868367376,-0.0349090734961569,-0.008178247177291108,0.008563904820406245,0.007638121413325883,-0.0018711458876894298,-0.009701351976708954,-0.0054319569203092,-0.011221127837534326,-0.06397583833108561,-0.016022721071876942,-0.042069884063867545,-0.021246342591878416,0.011251162014493473,-0.008710062653642745,-0.0033861224823424764,-0.005773601398947188,-0.01526765745127667,0.007116446452676828,0.013608214996491647,-0.013560510820850656,-0.023581086738947418,-0.0432465181258397,0.034091865876196475,-0.003257986953161511,-0.0092838948854891,0.007085031902266163,0.00045198176191111087,0.02153832664339115,-0.010015274158012743,0.023407537942216332,0.03273328723689475,0.04284426846170948,-0.04852232499916629,-0.0458262277529746,0.04311754670189584,0.04963771501813491,0.03946107945094753,-0.04374489444664181,-0.047884828016987825,-0.06799824813753787,-0.0398646292444976,-0.019883593782254426,-0.0026089942128834356,0.004661345003674417,-0.026205052307721917,-0.07608461633475888,-0.062154769292329895,0.009153315309533724,-0.06334513159411728,-0.09901816110166711,-0.0708459782607299,-0.012748510545615946,0.026673061519271908,-0.03571676626382223,-0.013346470656109895,-0.020836345379154138,0.03541159562957968,0.016780274784924953,-0.02135234350240104,-0.04661938909300549,-0.009498658766530808,0.047860427756886405,-0.009871202871521786,0.019005359538195415,0.01724790718132299,0.026628473280963957,0.009008280614444704,-0.04676977335270505,-0.039984232506007446,0.02614072952273669,0.040256877127967064,0.010677141644028606,-0.05891511079640648,-0.03822776683304367,0.006486678131802235,0.02673220857632331,0.0033709933745040806,-0.023145493503215882,-0.03066272659570372,-0.024733584473591457,0.007994969978368021,0.0015534273218158138,0.020259236361562,0.007717626623314297,0.01675842798923795,0.0015337769805264807,0.022707165655934315,0.053047097248441415,0.04289148249877011,0.015178068714434336,0.026627860677513427,0.042618819714226805
F0_W3,0.018905481708345707,0.2650706441437027,0.5148848083325703,1.0,0.5344300747873966,-0.09490732977806979,0.13405059764678368,0.2648586343571885,0.32754844387197063,0.20847558535613356,-0.12402269669280461,0.024285749030577335,-0.05969200111162336,-0.027131588601621445,-0.03472208451788038,-0.07719498645081048,-0.07923070337397117,-0.19761320245477781,-0.15700662362271312,-0.1499664060593164,-0.015486898852463482,-0.08277420614458647,-0.09081166546451792,-0.07964278309040042,-0.1619413519833366,-0.07806331414147512,-0.09216718985526945,-0.07845170127597031,-0.0629002221949549,-0.09664687429154942,-0.0840251378401691,-0.10026167406042578,-0.044472954256379864,-0.12609426883753064,-0.06541339901330398,-0.029613926242323913,-0.005323059044028977,-0.003588875629613339,-0.07719913343922415,-0.027686125629553426,-0.04002990299978215,0.005428625662282841,-0.005559297188129107,0.016714165738468224,0.022694803923948348,-0.0497763381692638,-0.014537642942291058,0.015239068203817345,0.0670365729785616,0.01738387681830784,0.0672960789376506,-0.039442309514455744,-0.032504683723413356,0.011277123154448818,0.021340085478569006,0.06439010721964514,-0.00862745243429793,-0.023480187191797185,-0.008639676525253543,0.003632231247323808,0.002773370710559833,-0.06577171213017102,0.017494952851173775,0.01983889026129098,0.019944865131407884,0.0035142375271951655,0.030233500452344634,0.009595032520466557,0.037438073857241155,0.03554728202986557,-0.013237766388668594,0.015583122333268412,0.01860972453042209,0.031889042967192305,0.020141836302405333,-0.05120530114751747,-0.09536436830183898,-0.07452145775467857,-0.06146915383136338,-0.04834394021905876,-0.028916133836745787,-0.014425314844577876,-0.027090187468961125,-0.0013269698425342302,0.02363797591674644,0.03985015967312498,0.06154114384951425,0.05601886173871668,0.04877977111548049,0.02829401597456371,0.08546310092006341,0.04214597351211041,0.060762822440284255,0.026216086238568578,0.023583901858734883,0.06710848709147567,0.051223143833104993,0.03831600811522769,0.010010209516611506,0.05034794716466004,-0.045348687530154135,-0.029122513511662815,-0.029177959073994557,-0.06251047023979854,-0.0357544716677318,-0.03414562149824226,-0.01578091406127818,-0.0069675803001882685,-0.03603081188412779,-0.05670152589788474,-0.011138524905800218,0.03754849878189742,-0.007131649906232045,0.004686841294761546,-0.06772747229820188,0.04052639648585259,0.014947242043291908,0.031201323656606522,-0.020815775187181057,-0.03360028562623517,0.047247302372818094,0.03784026292112733,-0.004967264227911621,-0.023114896855524467,-0.0312608982555271,-0.008507832483529834,0.002550221093959767,0.006392277381943805,-0.00267926326359748,-0.03325534823597857,0.005857698518446509,0.018414050046714293,0.006027529158495816,-0.011370274527935063,-0.04783641771246331,-0.0024010825425720135,0.003051003860742118,0.009172975705044148,-0.032969108686903247,-0.000820293961617383,-0.04230454521400736,-0.030432165693983104,0.02325131132007343,0.01242566425317449,-0.003535175806006368,-0.04020215841158824,-0.057247249920103375,-0.10738096307536096,-0.07090377830379477,-0.05274655301517062,-0.002264472229538577,0.008048643061641055,-0.034575463256473586,-0.06024973980511695,-0.029588288504570813,-0.037816811757891845,-0.0795274456015469,-0.1332759713043168,-0.06975808589752636,-0.0406521415027692,0.007701096939962712,-0.05029494166053144,-0.05857360928117765,-0.027605926861378,0.0026586300150931415,0.01227363741474418,0.010826552734144427,-0.0030105758507484445,0.017516823959554537,0.05307292820824324,0.0030688327024136174,0.024535358405221416,0.07980065775993576,0.07648173875904829,0.048425331520254467,-0.02237067802123389,-0.02999487694649603,-0.018040884055101434,-0.0027450461983977636,0.02210172640345718,0.004148275477846771,-0.049556040401344384,-0.019982265891744524,0.05474771948713366,0.06509284900190933,-0.021068457567582143,-0.02323436364310763,-0.005831742049513156,0.03476042589547989,0.05173731874540094,-0.03675163295767916,0.01696877470439985,0.04944632619435919,0.06568167672772156,0.05756371364036891,-0.010525461130173745,-0.018349932632020574,0.01271484419118793,0.02047953467529525,0.04409919512340632
F0_W4,0.030072216250650968,0.07276457772626159,0.205051108299865,0.5344300747873966,1.0,-0.02357760443754871,0.06302845121765505,0.22264060908834427,0.4448669812655124,0.5031569778434771,-0.11364026081051695,0.008364851997718614,0.02949919397737292,0.1931066238308983,0.14692271993038197,-0.11700335917964111,-0.09528217075286309,-0.08102596641253702,-0.08880858548020684,-0.1008150295248287,-0.0967529051204463,-0.11160880299764779,-0.11772582690297975,-0.08546637666777276,-0.15627325926334773,-0.08049014022385836,-0.07563871390174988,-0.06709716199648313,0.005458280626232168,-0.01634016858713334,-0.06514667354640646,-0.060963538977929846,-0.04882009615684053,-0.09868548004735665,-0.044665497882031474,-0.03263064099493249,-0.01696398732021953,0.05674187239476377,-0.033911267062453246,-0.0586495461491446,0.004295040015555218,0.033883559993905826,0.03908067835183108,0.024538309365202828,-0.01702390243293082,0.0073785831346901915,-0.004785521611147219,-0.015274832463644509,0.050506100901268704,0.01632655231418331,0.07421083034191789,-0.0013680111160107294,-0.027316981287597245,-0.0003800958039116112,0.02024889105537858,0.07002273167851608,0.007650950279733727,-0.004903500015723946,0.014213832872139173,0.027560422696563742,-0.01882119088909046,-0.10707104025733608,-0.024749334941979693,-0.037876932741629156,0.03754755744751141,-0.00023703082719011537,-0.025651267167136758,-0.024801990619898948,0.029619880187961106,0.03446397974456187,-0.05473087848689407,-0.02428676615862818,0.00843039975924743,0.0246901382104035,-0.017840920058480942,-0.02806725552779463,-0.09503663220312866,-0.021404510297199406,-0.005846015732803435,-0.02384717477587836,-0.006181449588543508,0.007027235626843162,-0.02779105877716512,0.0017892552442536917,0.016373939909405465,0.04864353801287186,0.09191219663198115,0.03476002554034981,0.02455875793501376,0.03595280625554908,0.07068504920563894,0.036932347091345845,0.04413876486111818,0.0400185309691909,-0.0037387697427068447,0.09468078510962218,0.06416557831661963,0.06201413822479245,0.013566784028811816,0.04349870834449426,-0.024692227384140696,-0.04769035775859893,-0.013521285275791899,-0.040762369022581464,-0.027698929503324747,-0.02454795808614581,0.021296179592222658,0.02439234327015798,-0.01782199587820763,-0.06395198486388835,-0.05209393708246051,0.007069431983311894,0.0009121836940961824,-0.011802921933252702,-0.07280699579639348,-0.025459071656151328,-0.00594191110724204,-0.00924714761339802,-0.06384701024881337,-0.04120352436045684,0.011761015145793105,-0.003784280866848076,-0.05564643329953121,-0.03146861019973613,-0.0012365168734159216,-0.04031916785418094,-0.013650890548423023,-0.017867257056734077,-0.06330331262076865,-0.08272079555562126,-0.01582486862756045,-0.04091585101019338,-0.03436379091334015,-0.06580953449085682,-0.1211665088987491,-0.03995250308243016,-0.02250616272631994,0.010585573474964277,0.001442140506034703,-0.03569920338213392,-0.02828714502746193,-0.020969603820325106,0.04214609905504422,0.027094700499250012,-0.019940697611175773,-0.02728990772110808,-0.030419994843205605,-0.06663714063514749,-0.03477482838357608,-0.025425718812176906,0.037821242407109566,0.02369033419559757,-0.04070400666475042,-0.0777037631181918,-0.07517408925619676,-0.008258780589686808,-0.04385026563675447,-0.10608690200667449,-0.10745958754554373,-0.08038646022217102,0.004400665056008918,-0.06042293094158457,-0.06691394808984026,-0.059151101999548754,-0.03131331917254654,0.01997364655495035,0.02785744689448526,-0.0013785149704773005,-0.004085984893513023,0.028050597232352557,0.033883538909460706,0.006128139135466058,0.043433038185837665,0.0630212212980208,0.054141299790831106,-0.042101435592861655,-0.0004382118486956121,-0.02435835121234884,-0.029896023167978958,-0.009860586331646977,-0.008881984869406886,-0.04758026504296142,-7.12195431230155e-05,0.04181213583655967,0.07569179325697117,-0.04623795763463788,-0.06222683156320547,-0.045477279064145414,0.029799109265704202,0.0227423268462465,-0.05716047474799004,-0.03341757035354625,0.01328553495671345,0.025806730656405118,0.010098695125667068,-0.047522234609129,-0.036514458432493596,-0.005728111233433965,0.04279606628289303,0.0418949577892385
F0_W5,0.5136453889739859,0.26454233735443144,0.008450401584431657,-0.09490732977806979,-0.02357760443754871,1.0,0.5021071329908089,0.20992254439788294,0.04338771591945888,0.05203135590077083,0.4831088423725088,0.21706437364316258,0.08191914515685379,0.02536377838285461,0.037465949920320436,0.08896175422089389,-0.06679766501311384,-0.04445448732372215,-0.07365886818846325,-0.055337252059502656,-0.1369286289633331,-0.19003478953998224,-0.1993677541105135,-0.1813721181969437,-0.14405242258843362,-0.024762036673008126,0.023304566373951365,-0.007972057845943943,0.004238392309527435,0.018502027738666982,-0.006310760987420032,-0.011273843892045566,-0.016929691099137927,-0.0030385105639446314,0.02930191459490715,-0.01969928850834166,-0.0076167058630292545,-0.009047480091713599,-0.023158918450605127,-0.020142644470239224,0.017727537005859866,0.007592747504356977,0.006014419300104485,-0.027171702694428323,-0.04151232891964566,0.049694350677704516,0.06223051096528928,0.02902313675191068,-0.012659922126947616,0.006177533342512483,-0.06484594519745879,-0.03972318735873902,-0.03535123073263614,-0.06208056755840794,-0.007311325409174325,-0.03179638424392193,0.006764958786972812,0.018603373041302336,-0.010081306515822288,-0.0352514939753812,0.024617811482148425,0.027711051875676084,0.024063137994861147,0.008112638885931965,-0.019993843615398667,0.0029448316372667344,0.011290313439421686,-0.016747919791340583,-0.05701776946896414,-0.054174751869091015,0.06787954779611823,0.054651675363681096,0.05950424861997692,0.03578819509277942,0.00612884226526895,-0.08579127067374276,-0.06542526257402667,-0.0050183107162548824,-0.016450606180731638,0.002838702862934727,-0.048553728878147365,-0.05188882974897438,-0.03658190193230088,-0.05911988505120099,-0.05913789287293649,-0.004820456045168249,0.011399533911998685,-0.012437164823899872,-0.06970604973715956,-0.016732595017864872,0.018675094609095583,0.06551569025039874,0.03681024945766932,0.04703964560075197,0.026838143026641097,0.027476844755068126,0.09184505408028865,0.07866669527644979,0.07802293626591209,0.0660504752541751,-0.010225810731580628,0.015495684672136422,-0.00392766255703239,0.03175840232754488,0.08503601298781718,-0.03153014905243032,0.017752133848471845,0.006460268785697786,-0.012974353019093438,0.017977319468485117,-0.03287401238496969,-0.06014852383025667,-0.05210122916520791,-0.031040322120272978,0.003988882732513556,-0.052893757996954546,-0.10556274493008619,-0.0672546475585913,-0.04473337934545468,-0.009165685385416036,-0.03832866959953048,-0.043905357824344654,-0.04026893303436263,-0.04100613885249219,-0.019868223241858888,-0.03328130093920636,-0.0019846951051967167,-0.0026879886643021334,0.006729314104191678,0.024158506189937805,-0.031032571068378527,-0.034897616736937115,-0.02278392880640609,0.016136365196950764,0.014418016667760138,0.015695962221369122,0.02356238938980624,-0.03276822544759184,0.0273934391221338,0.043094952272416484,0.07214961792560941,0.047009353586135075,0.014990361402696438,0.01728588781709695,0.013238414037053331,0.0744162217946265,0.06450832996383166,0.01900484969347437,0.006273703216172512,0.019210203828211515,0.0091077977642777,0.006443366101164717,-0.0013382818123454175,0.0053090417232119795,-0.008554285548485927,0.0029623683933934406,-0.014641582206588313,-0.020364561100408757,-0.011864565712025078,0.027505857927931133,0.00774561214060517,0.0009186856975989665,-0.026878756647714285,-0.016731859293188357,0.014931642408324185,-0.012405706934273189,0.010384275530273435,0.0221646238639263,0.04149369073673869,-0.0004916180434244272,-0.031574428516471055,-0.015371850696333697,0.0026734525432047505,0.06936625820884645,0.020761512593418976,-0.0023837256607720115,0.008958832525637991,-0.0034433251094928914,0.01560425725402704,0.06237613585722456,-0.014596674904441873,-0.032060808968867004,-0.03106727163884075,0.026864961690391244,0.09474597701033996,-0.029513025590545732,-0.0535985535378311,-0.03521476341847081,0.04319769553329173,0.09664314184360319,-0.0639799899400749,-0.0617222519515357,-0.07536563147936909,-0.00296608804885517,0.0820362581005071,-0.02279997254091734,-0.016964700638835598,-0.02391674484037139,0.0060425619983757615,0.024053285177819617
