,epoch 0,epoch 1,epoch 2,epoch 3,epoch 4,epoch 5,epoch 6,epoch 7,epoch 8,epoch 9
fold 0,39.42019326891037,74.17527490836387,82.23925358213928,85.97134288570476,88.83705431522826,90.56981006331223,92.00266577807398,92.40253248917027,93.1356214595135,93.46884371876041
fold 1,93.33555481506166,93.86871042985672,94.53515494835055,95.06831056314562,94.90169943352215,95.60146617794068,95.56814395201599,95.9680106631123,96.3678773742086,96.70109963345551
fold 2,95.00166611129623,95.9680106631123,95.36821059646783,96.33455514828391,96.83438853715428,96.70109963345551,97.23425524825058,97.50083305564812,97.66744418527158,97.33422192602465
fold 3,96.66777740753082,96.7677440853049,97.60079973342219,97.33422192602465,97.80073308897035,97.60079973342219,97.73408863712096,98.03398867044318,98.46717760746418,98.53382205931356
fold 4,96.86666666666667,97.3,97.56666666666666,97.53333333333333,97.83333333333334,98.2,98.36666666666667,98.6,98.23333333333333,98.43333333333332
fold 5,97.33333333333334,97.5,97.89999999999999,98.53333333333333,98.43333333333332,98.5,98.8,98.7,98.76666666666667,99.06666666666666
fold 6,97.33333333333334,97.73333333333333,97.76666666666667,98.2,98.7,98.5,98.7,99.0,98.53333333333333,98.86666666666667
fold 7,97.26666666666667,98.03333333333333,98.26666666666667,98.13333333333333,98.43333333333332,98.56666666666666,98.86666666666667,98.9,98.86666666666667,99.2
fold 8,97.5,97.83333333333334,98.3,98.36666666666667,98.5,98.7,99.2,98.83333333333333,99.13333333333333,99.6
fold 9,97.7,98.5,98.6,98.76666666666667,99.33333333333333,99.06666666666666,99.3,99.5,99.76666666666667,99.63333333333333
fold 10,98.13333333333333,98.8,98.6,98.96666666666667,99.16666666666667,99.56666666666666,99.26666666666667,99.16666666666667,99.66666666666667,99.86666666666667
fold 11,98.2,98.66666666666667,98.5,99.03333333333333,99.2,99.3,99.3,99.56666666666666,99.56666666666666,99.26666666666667
fold 12,98.26666666666667,98.46666666666667,98.96666666666667,99.1,99.26666666666667,99.06666666666666,99.56666666666666,99.56666666666666,99.76666666666667,99.53333333333333
fold 13,97.76666666666667,98.6,98.8,98.96666666666667,98.96666666666667,99.5,99.16666666666667,99.63333333333333,99.83333333333333,99.9
fold 14,98.56666666666666,98.56666666666666,99.26666666666667,99.2,99.46666666666667,99.66666666666667,99.7,99.86666666666667,99.56666666666666,99.73333333333333
fold 15,98.36666666666667,98.8,99.16666666666667,99.23333333333333,99.4,99.5,99.66666666666667,99.66666666666667,99.63333333333333,99.73333333333333
fold 16,98.39946648882962,99.0330110036679,99.26642214071357,99.56652217405801,99.76658886295432,99.76658886295432,99.69989996665555,99.89996665555185,99.6332110703568,99.73324441480493
fold 17,98.83294431477158,99.36645548516172,99.49983327775925,99.36645548516172,99.7999333111037,99.66655551850617,99.29976658886297,99.66655551850617,99.69989996665555,99.96665555185061
fold 18,98.46615538512837,99.09969989996665,99.23307769256418,99.46648882960987,99.66655551850617,99.93331110370124,99.86662220740247,99.83327775925308,99.7999333111037,99.73324441480493
fold 19,98.432810936979,98.89963321107035,99.23307769256418,99.29976658886297,99.36645548516172,99.56652217405801,99.53317772590864,99.83327775925308,99.73324441480493,99.93331110370124
