,epoch 0,epoch 1,epoch 2,epoch 3,epoch 4,epoch 5,epoch 6,epoch 7,epoch 8,epoch 9
fold 0,2.1693356095767413,1.3361619691379736,0.7166052226160393,0.5393474707837964,0.4234057232035232,0.3514574201869183,0.321281617049311,0.3295452378568102,0.33830832433505137,0.245125310854284
fold 1,0.23752796712529953,0.22143021700751098,0.20513528151834598,0.1900061501865657,0.1806164076704471,0.17316820519551926,0.1654897393414476,0.15869810910834398,0.15627670122545975,0.1457715193534911
fold 2,0.18964750419340295,0.16132883609608425,0.16178086781721623,0.15021044515677084,0.1395559518857569,0.13684298694286434,0.1303603843648414,0.13263699661207493,0.13272664057793188,0.13993560148738934
fold 3,0.14609951421916179,0.129514538984532,0.1250917519152653,0.1284761953331744,0.12974491785662096,0.20478149597463507,0.12672186639831692,0.1318217049798686,0.10266352869707664,0.09966432652865598
fold 4,0.13828225868443647,0.11673691545923551,0.11886272554596265,0.11689260161171357,0.1052168476084868,0.10340346926823259,0.09568254600744694,0.09894873127341271,0.09904620271796981,0.09267239974190791
fold 5,0.12487708441913128,0.10884366737057766,0.10435740683848659,0.09378597407291332,0.09303322069657345,0.09498395410676798,0.09040321139618754,0.08113600380408267,0.08257117755711078,0.08471965764959653
fold 6,0.10312379496172071,0.10508923685799042,0.09801291665062309,0.09153718080682059,0.08531555656033257,0.08186137581554552,0.08005408588796854,0.06763795255683362,0.06389275938272476,0.06270604153396561
fold 7,0.1250088065707435,0.09904541564173996,0.08852830071312685,0.08668208638361345,0.07660975395701826,0.08435160063672811,0.0774771294866999,0.07349882735870779,0.06821686335994552,0.06883720740831147
fold 8,0.10044152288076778,0.08960928559924165,0.077493095320339,0.06890196185559035,0.06916867244678239,0.06342626993233959,0.06061803735792637,0.06235446785576641,0.05579096109916767,0.05440657848181824
fold 9,0.08513435715188583,0.07233059441981217,0.058208402847715966,0.06323237370233983,0.05502726511719326,0.05798233262418459,0.05061760110159715,0.05006651564811667,0.04293440747230003,0.03712743740761652
fold 10,0.07571768071502447,0.06124351740193864,0.0626290557673201,0.051763677263321976,0.04852734603531038,0.04161273591841261,0.03959304063270489,0.042161235702224076,0.03331831441804146,0.041020087501965466
fold 11,0.09258338141565521,0.07242807691606383,0.06927776670393844,0.06061066212132573,0.060891533375252035,0.048510433003927274,0.04738802467472851,0.042655351913223664,0.04471201413931946,0.04489894881068419
fold 12,0.07128232670171807,0.059685804791903746,0.05383881417025502,0.050272427790332586,0.04096902936386566,0.037167196105777595,0.03874598101247102,0.03633559603864948,0.027414682179611797,0.030202705739066006
fold 13,0.07452700732974335,0.053571484967445335,0.05503460854912798,0.04518626139033586,0.03993579467060045,0.037942918956590195,0.03464021959807724,0.034870365541428326,0.029783921199850738,0.02839266334970792
fold 14,0.07428872244296751,0.05411451546242461,0.05247047135878044,0.04449420179783677,0.03685910646648457,0.03488105396584918,0.03094948815026631,0.027782359245854118,0.024767663818784057,0.026985941074478128
fold 15,0.07473140348835537,0.05665739625886393,0.0528705875777329,0.04276571024286871,0.04434527258078257,0.03889779844515336,0.03230649907879221,0.036554635754631214,0.030210982064212053,0.03783103817841038
fold 16,0.07861940045647013,0.057048348087118936,0.046007638175797186,0.04561465180595405,0.03670934752250711,0.03603081420102778,0.03008911742363125,0.025807693474538002,0.030746924242703245,0.025675392983248457
fold 17,0.05407612029618273,0.03824857118112656,0.030355375970248132,0.02680533004653019,0.025446799909695984,0.02450617149588652,0.021280544864324232,0.022043517883867027,0.016182468257223567,0.013472130324225872
fold 18,0.06304714324263234,0.04432168635345685,0.037544075175537726,0.032631373262847777,0.022053012392522456,0.024592078999072935,0.022931491899847365,0.020527209433203096,0.018879627278268647,0.019930417525271575
fold 19,0.0643675677323093,0.05081649919350942,0.037617171939928085,0.03377706114357958,0.0308332284912467,0.026263806379089753,0.020572688451890524,0.019684865548818684,0.018634077316770952,0.02438444639459097
