,epoch 0,epoch 1,epoch 2,epoch 3,epoch 4,epoch 5,epoch 6,epoch 7,epoch 8,epoch 9
fold 0,2.249023099379106,1.5151527946645564,0.7182917979630556,0.503735736283389,0.41884926584633914,0.3715634348717603,0.32995860292152923,0.2989856566895138,0.2742182876576077,0.25683917457407174
fold 1,0.24485432729125023,0.221334285763177,0.2094360186295076,0.19894463392821224,0.1841987349770286,0.17772234373471954,0.1620194733142853,0.161207584223964,0.15387888957153667,0.15590259785001928
fold 2,0.17971166589043358,0.17096263901753858,0.153055411611091,0.14800071756948124,0.14702850688587535,0.13952658860520883,0.12900072082199834,0.12532215626402335,0.12573348625817082,0.12038069238716906
fold 3,0.13715556805784052,0.13111363456330516,0.10964533866129138,0.11220983470028097,0.10851644897325473,0.100519805198366,0.10003949529068036,0.09143871194259687,0.08875919356942177,0.08803239971060645
fold 4,0.11948633624071425,0.10383483247662133,0.10481031035835092,0.10543964699926701,0.0934433941136707,0.08995672284879468,0.08671532517129725,0.08444143362681975,0.07567171901464462,0.07349137104201046
fold 5,0.10575897029855034,0.09729219612411477,0.09000712870196863,0.08564694044603542,0.08185857612301004,0.08229359649121762,0.07384076841514219,0.07604484344747933,0.07110217984088442,0.07213918956165964
fold 6,0.09729951314458793,0.07721292302012443,0.07436996774578636,0.06685540033504367,0.06321843280880289,0.058744512464512476,0.06240427190945907,0.05482092835009098,0.051404498822309755,0.050309278849851
fold 7,0.105792768468911,0.08778068166734143,0.08340216124091636,0.07914685510437597,0.08388038281012665,0.07024510214105248,0.07672722784971649,0.07143504365601323,0.061026003381068054,0.06408864941278641
fold 8,0.07698371213945475,0.06111967714334076,0.05366726023229686,0.05510478583587842,0.04854089324785905,0.05703801813281395,0.04316628532145511,0.043867167995565316,0.034348380624909296,0.037153962220657956
fold 9,0.06268374687060714,0.05803252889520743,0.05360378602688963,0.04272328411144289,0.0394670239395716,0.0468837272121825,0.038022619494321674,0.03225631158883599,0.027751200857826255,0.03065878810276362
fold 10,0.07958495784550905,0.059088193060068246,0.05509338660842993,0.046873716404661536,0.04199010106226937,0.0437869405077601,0.03905121379701251,0.03296857311136343,0.03172503887802701,0.026664876857433805
fold 11,0.06548615437508984,0.048197610765187575,0.04576981612057848,0.03511248360049318,0.034084930914369496,0.031150147517804396,0.028215444206514142,0.035588576340920886,0.031311731628904285,0.023974390615793793
fold 12,0.06332065065560694,0.05279469462958249,0.04762563354081728,0.03816493003713814,0.037395509889095346,0.028673496639186686,0.030789695053615354,0.027015238945287737,0.028781423106027597,0.027702603044665673
fold 13,0.06967550573701209,0.05601813184224408,0.03975515149491416,0.038917870218442244,0.04149173716591163,0.03713152193549005,0.03814747473648326,0.026724249294916676,0.02479674171402373,0.02198835202619772
fold 14,0.0730827090034092,0.052044881236824124,0.0455647490198978,0.03683357433288951,0.035707188882357015,0.028877950400452723,0.03125745897414163,0.025353902648203076,0.0220524846136951,0.02453544580758634
fold 15,0.05759379928296601,0.042562013265507466,0.03931620948609303,0.033413042259317904,0.027493458531204273,0.025025082240939477,0.027839954961514608,0.02362377786035226,0.021552518975328314,0.019213071829554708
fold 16,0.06307929912370376,0.054466309483078394,0.05043668111320585,0.04076681364412335,0.03917972533963621,0.03370817615862259,0.03589869119565595,0.03253048638686199,0.03226441884498027,0.02817414744164456
fold 17,0.06130878375843167,0.044880828231742435,0.029219559829851444,0.029016551570120182,0.028224537542767145,0.021608152389738032,0.02000966858203438,0.0210450874006545,0.016550718574911694,0.012816566924183545
fold 18,0.060779271440961485,0.045377443870529534,0.038126738371581516,0.031655997581864624,0.02695899265077473,0.02209268111777915,0.02102922860279002,0.021442215627228672,0.023533569943075153,0.016854896766810932
fold 19,0.05993302452208644,0.043454177099788056,0.03396222961389206,0.029697112819518555,0.026246193548749117,0.03014756415504962,0.02137116151438518,0.017450303442522207,0.015385454790455035,0.014042768500406633
