,epoch 0,epoch 1,epoch 2,epoch 3,epoch 4,epoch 5,epoch 6,epoch 7,epoch 8,epoch 9
fold 0,2.038734451378926,1.038285493260563,0.7143411665675369,0.5496994376477629,0.460811801660474,0.37991446376510773,0.3497136888085025,0.3180935587918404,0.2756962630676456,0.26746343719855986
fold 1,0.24625405742980466,0.215952959308161,0.2057734921189615,0.1882512669198879,0.1745901530663861,0.17396158493921565,0.16052781765482915,0.14877961562153433,0.14846671972018066,0.1408660144788342
fold 2,0.20835772868577795,0.17789685029056992,0.1336721323365991,0.1249141537925542,0.12405960595968299,0.11290992891440735,0.10452445291701963,0.10082007589574793,0.10142876677177877,0.08999996158838419
fold 3,0.14183090368082912,0.12673976996194314,0.10659693521597322,0.10060569543926286,0.09176605909896812,0.0991112006883515,0.09339745955784934,0.1267307973697339,0.13315588415664906,0.08169037001991257
fold 4,0.1208185166772455,0.101705558183603,0.09420559387188404,0.08354840399930254,0.07855906205717474,0.07882456324645318,0.07307560334564187,0.07020440008491277,0.06531494471244514,0.05916209375485778
fold 5,0.10089600055478513,0.0846508772764355,0.07650300301145763,0.07250409656902775,0.0767879291716963,0.0671894614258781,0.06152029098826461,0.05557937690289691,0.06319629376986996,0.05193228798685595
fold 6,0.09875420429045334,0.0823604149138555,0.07754777899943292,0.06403195062186569,0.06735512541839853,0.059215612665284426,0.06507149507757276,0.054005243032006545,0.047037936040433125,0.046528747320408
fold 7,0.100945029752329,0.08487572024343536,0.07607987328898162,0.06468321676598862,0.06952481279615313,0.0506532555364538,0.04877719908487052,0.04757106181175914,0.04674144456745125,0.04529583033174276
fold 8,0.09103656509658321,0.06557745350990445,0.05752603727625683,0.04994454932631925,0.048271578409476205,0.048491791257401926,0.04063769435451832,0.03462841412751004,0.031087583826156333,0.03391341425303836
fold 9,0.0665560431277845,0.05139965416979976,0.043741871473030186,0.038748034345044285,0.036615486011723986,0.030786870506126433,0.03113841827958822,0.02979263465240365,0.0208636174989806,0.01929788344510598
fold 10,0.07085839211125858,0.05158162840030855,0.04560268044064287,0.035538140500575535,0.030236843023449183,0.031746525398339144,0.029038687263673636,0.02163619319384452,0.01686002788512269,0.016268382559501332
fold 11,0.06533337991917505,0.049271372400107795,0.04983613297677948,0.03150309576798463,0.03435426733311033,0.025390862170315814,0.029552188708330505,0.025146814040490427,0.024228378969419283,0.021239222986623646
fold 12,0.06986567580286646,0.065597173992428,0.04613611883105477,0.03725709467078559,0.03396495617576875,0.029529147534631192,0.030260317771753763,0.032446232827496715,0.019692201113793998,0.017607253202440915
fold 13,0.07728725367822335,0.0614295841724379,0.06351554427237716,0.04425901468843221,0.042245069420896474,0.036624085388612004,0.029354218962835146,0.028461627012584357,0.03182506415527314,0.02217357009620173
fold 14,0.06895518184435787,0.04856004914385267,0.03893917339737527,0.03638780832348857,0.033920017368509435,0.028556400647794362,0.02784180830058176,0.029559495800058358,0.020060794188757426,0.01780032922513783
fold 15,0.06436881559260656,0.049611095933942126,0.04009675168897957,0.03179127951327246,0.03121865337830968,0.024955841361079364,0.026331795298756334,0.025910543321224395,0.020492544847074898,0.019844551800342742
fold 16,0.07006028308416717,0.049157956370036116,0.04322858854065999,0.031198595858440967,0.033425115632417145,0.020926490244601154,0.021870572268235265,0.017119130283390405,0.015641797905773275,0.0130640149890678
fold 17,0.05186097717934899,0.03679398155341915,0.02562472326113493,0.02687139414716512,0.018517977970986976,0.013184960800645058,0.012447633899100766,0.013059759991883767,0.008833171726073487,0.007802052720198844
fold 18,0.060326779825409176,0.030696573477471248,0.026210248673778552,0.018934059201819765,0.017722546030709056,0.012859510771595523,0.016499368845688877,0.012285886877143638,0.009914187654067064,0.011702165340902865
fold 19,0.0462243247286824,0.03246806331197149,0.02290177585047786,0.020035137076847606,0.023272527733570313,0.017436741278434056,0.009397259425622907,0.008953196244838181,0.009023110527414247,0.008278863544146588
