,epoch 0,epoch 1,epoch 2,epoch 3,epoch 4,epoch 5,epoch 6,epoch 7,epoch 8,epoch 9
fold 0,1.8945414340200504,1.0454282822503038,0.7622931887788221,0.6212969415567138,0.5371926552346669,0.4768942565895802,0.4088497835188365,0.3637308164341914,0.32744665105234494,0.28878342735865886
fold 1,0.2778204159497491,0.2551791865902006,0.22636725835902385,0.21402766572480852,0.20770678958616967,0.20400085476465707,0.17474206048256355,0.16433111999630312,0.1572634072797296,0.15719352839591583
fold 2,0.19576244360985223,0.1685409972324875,0.16008669609003814,0.15907440784056326,0.16544404090069473,0.13151648708112626,0.12930388323777964,0.13119751572116348,0.11719897103244305,0.11538571373690382
fold 3,0.14983697559574835,0.1355008876792055,0.1429956437296365,0.16274343672665972,0.10557165291652945,0.09898806420301111,0.09800532882386619,0.09979464323067468,0.08986622219508868,0.0887325940726321
fold 4,0.1400886473323529,0.11558140701381489,0.10602641601775152,0.09949130904472743,0.09922778989033153,0.09954597283697998,0.09381132612858588,0.088739462311302,0.07629691685045449,0.07938567964786974
fold 5,0.11256781963553901,0.0890189151725887,0.0876872915638766,0.08762610613678892,0.07900805822573602,0.06726320224940234,0.07886365381709766,0.05792700285771086,0.05791699362841125,0.0607702121604234
fold 6,0.10524681179279773,0.09290282605603958,0.09042878178879618,0.07748595365944008,0.06949168346861066,0.060863026656443255,0.05669711478112731,0.05467784702001761,0.05232034778988843,0.0538369247946927
fold 7,0.131115810922347,0.10398439537142015,0.09104580421117134,0.08771910501333574,0.08604065521503798,0.07675938986746283,0.06537632865462607,0.0664621653559152,0.058238898818187106,0.06319116175873205
fold 8,0.10408226443493428,0.07697785522517127,0.07292947746270026,0.06968059188802726,0.0594405002038305,0.06050213424605318,0.04899405699009852,0.04901687516345798,0.04564213922324901,0.04401837678815355
fold 9,0.08021015713748056,0.06081530838807036,0.055350047902902585,0.048548501346279714,0.04869937652595884,0.041932254134250495,0.043756284900397686,0.04232929799860964,0.03980456721716716,0.02936419720062986
fold 10,0.08941530909263141,0.069711764784491,0.05890193863985284,0.05710033324430697,0.047393170340850097,0.04338241013077398,0.04236167364821692,0.037367032536227876,0.040494952694765135,0.03480422271823045
fold 11,0.08605410267385499,0.06481893937646722,0.06119899186208689,0.05142929002225476,0.0504929658791904,0.044116852837032636,0.044738321870924365,0.04753435321011542,0.0387735554856287,0.03381470489354494
fold 12,0.08646912850381341,0.07063373066484928,0.05982948163412705,0.05547846107777635,0.04835117492427041,0.04265215481136693,0.04228592827688165,0.04034697556538352,0.042927786557750855,0.032133732583315575
fold 13,0.08389950890705222,0.06763159227654493,0.05058768883124382,0.04627997672456938,0.03636828348899144,0.038088225121221814,0.036513420667567215,0.024791152276399466,0.026543838578315142,0.025806435690052847
fold 14,0.09150683114955124,0.06644821049218687,0.05663154905002254,0.04745253445677614,0.04025698274629879,0.039780591148883104,0.03566067479453826,0.03718381501263745,0.027844332823588048,0.02592890164620864
fold 15,0.06606376995235526,0.05411178894015999,0.04416091502450096,0.03621452023374635,0.03288125286920452,0.03140670650827815,0.027017918472605137,0.02347998259429005,0.01748980162422716,0.021240897046785296
fold 16,0.09152207668048504,0.0634916214836873,0.058371410732070216,0.05011171250359136,0.04407603609530876,0.03782233141779822,0.0382464035579081,0.028173546029332405,0.029579427853847543,0.027661125901552928
fold 17,0.07453886323031232,0.048247114432403274,0.04904556195542682,0.035363938263132395,0.032233756305261825,0.028649300371762366,0.02500236933810811,0.02167064941556115,0.018458432674136323,0.018071017215455263
fold 18,0.06670042115244239,0.04280981941762244,0.03806148009801594,0.03325263005220525,0.023800052252530197,0.023494873103845747,0.018990082010714105,0.026998136438730096,0.020314194796204294,0.020774568181089612
fold 19,0.08284996262130638,0.05657704012846807,0.04983323476092968,0.035859732189176916,0.03181510408733933,0.031079676729859784,0.02606561631000659,0.02504801408467756,0.018647728156793164,0.021120326535674395
