,epoch 0,epoch 1,epoch 2,epoch 3,epoch 4,epoch 5,epoch 6,epoch 7,epoch 8,epoch 9
fold 0,2.241620966645538,1.4797032143554238,0.9912759915727084,0.8118681829483783,0.7759633674973347,0.6854821453328992,0.5653669584970005,0.4907002927827053,0.4530018116118478,0.41435082720928507
fold 1,0.3989626318216324,0.35600142107635246,0.3408857205363571,0.32769860299762155,0.28683714806789257,0.26473837593173394,0.27809547022229336,0.2728343619277976,0.24115865137122694,0.22317482799780172
fold 2,0.26794417593322817,0.24905873441946555,0.2416502187852977,0.25153961105913414,0.21283325363622338,0.20406065213295524,0.20912624718468698,0.19640097644973975,0.1823220735389098,0.1745957583799714
fold 3,0.20246068162263417,0.19092626209546368,0.17815694337344315,0.16924990792987776,0.17535644976353487,0.16462965059231538,0.17896850368334363,0.14423145359901132,0.14497492511252888,0.13992521890484896
fold 4,0.15825749620174367,0.1367781615195175,0.13610274391248822,0.1360951103270054,0.12615841605390113,0.11918269305800398,0.11139167761430144,0.110551829294612,0.11080861970161399,0.1078332241003712
fold 5,0.15605583341481785,0.1426115775325646,0.1331735444565614,0.12915182973568637,0.1203641622637709,0.12368189540381233,0.11865260386839509,0.11014601727947593,0.10864999764598907,0.10286306372533242
fold 6,0.12645840666567285,0.11661512808253367,0.11403505044678847,0.10433034338057041,0.09492577495984733,0.09748817891813814,0.09239772288128734,0.09092166772267471,0.08603435264279445,0.08351053736793498
fold 7,0.12431766924758753,0.10864659184589982,0.11175895032162468,0.10226614245524009,0.09359908330564698,0.10165959489531814,0.09433321738615633,0.08794657797552645,0.0877375301749756,0.0819949904611955
fold 8,0.09759796879564722,0.08761410721732925,0.07983725499361753,0.07622005939483642,0.0700269305302451,0.06665985605213791,0.06599487614197036,0.06642343891629328,0.061864315361405416,0.05549523128817479
fold 9,0.10346782096506407,0.0793069847393781,0.07728688210869829,0.07689865999078999,0.07005568414460868,0.06400951259614279,0.06220148864667863,0.062060330831445756,0.06032845682154099,0.056660120425901066
fold 10,0.07680570332643886,0.06278083105959618,0.06420665020123124,0.05609692182624713,0.05678243536191682,0.05045959749259055,0.04194236390758306,0.04083458985357235,0.03553997109799335,0.038183539927316205
fold 11,0.09029144861269742,0.06929124129625658,0.0691598593412588,0.0685586520548289,0.06272256430238485,0.05583781988825649,0.058833586618614694,0.050088321208022535,0.048195052375861754,0.04633393691231807
fold 12,0.09091267870583881,0.07828717372224976,0.07857440415148934,0.06823289964813739,0.05882674031890929,0.06022325656376779,0.05949467760898794,0.056326660544921955,0.046786561356081315,0.04708366448370119
fold 13,0.0876248388007904,0.07306838194684435,0.06539417619351298,0.06085267229160915,0.05824045711196959,0.05217370519724985,0.04903754125892495,0.04473930646975835,0.048988656179669,0.04110122147831134
fold 14,0.08062779812607915,0.06968277477814505,0.06817914917385982,0.05734866504014159,0.05208713974182804,0.04852393907494843,0.05042393149730439,0.044124245589288576,0.04293301241705194,0.039807334371532006
fold 15,0.08050911500273893,0.06261569983325899,0.06094158658136924,0.05271919445755581,0.04925524885766208,0.05287016985627512,0.04940475362042586,0.05296584884636104,0.04066469147413348,0.04014394875848666
fold 16,0.08809581697763254,0.07053710094187408,0.06061904957168736,0.055839678125145537,0.053765805791287376,0.04648122693567226,0.0468907858497308,0.04524519918486476,0.038599063475461055,0.040878082447064416
fold 17,0.07194173859315925,0.05484054529030497,0.05041834970664543,0.04418960361702678,0.04313950576664259,0.03829635857255198,0.03207231950752127,0.031414986392095064,0.029210363109208024,0.030545997146206597
fold 18,0.06967480563907884,0.05920076115095677,0.04819452489415805,0.04655617558164522,0.05304685531106467,0.037636155693326144,0.03379155776541059,0.03298205281219756,0.03109157846774906,0.037951657358401766
fold 19,0.06392497524308662,0.051105112268123774,0.04397292128608873,0.044495914379755655,0.05178488956298679,0.03845802699991812,0.033692732856919365,0.031230804106841484,0.031581869086949155,0.036273259098137105
